4961,0, 3718473612437144212,3D4001EA58EBEE7A12570D60C24135970D83AE4D
00026,790968051,0, 0778777784878750599,7BD91E7F7BF13D4135B34F0A199F1A025CE848FC
00026,790968052,0, 8985723664677810479,E49C7E914DBDF729BB0480A30BF87EFD2321D06F
00026,790968053,0, 5298047282672596958,FDCC5F6122BA7E8663762D61197188742A68C6E0
00026,790968054,0,-2731469821752057284,A53D810E6E6EB0C3F4031380E2E5B96B0391EA05
00026,790968055,0, 0489305433724276987,29D199981D3A977328CF0E14A3C5D96266E187E8
00026,790968056,0,-5618914753558548117,26B13CA46C328C02E9AD27C274F0191A2EDE2DE5
00026,790968057,0,-8141133801479460526,DE33E7A3DE62966C4A1933917EAFD062B38764D3
00026,790968058,0, 8852673136042657388,2DB472E336EC48500376FD32701083288CA90E73
00026,790968059,0,-3072880175741839332,5B75EDEBF6F29999B0D3C611B2A0DD4B4FE2DE6C
00026,790968060,0, 0884088833574194673,76AC99F0C029C98C24F8F41876AD4DDFB7E2CC5A
00026,790968061,0,-8853987104499985086,16C565E1758A57C40EC585C507B832A4B6A76A43
00026,790968062,0,-0482368996650364717,B8F23B9C618DF4651243B3DCFAB21385E1D42A78
00026,790968063,0,-4370999269651402562,64AC289B36620E810C32CB8A8D615DF25E89D28F
00026,790968064,0,-5381150045106003418,D052D21C1538D3554D8B087608F9B80396B61FFA
00026,790968065,0, 8954878506186906754,69A086B82D22A4E43419A82889B43B932978C13B
00026,790968066,0,-5578494132126238870,6F3DFA0F209FE30A6191AC975728F996745605E3
00026,790968067,0, 0649527699396123489,1E8BB636E797A548ABE16ADFF6F2F86994059027
00026,790968068,0,-7647231164349591021,E95D28893AA80CCEA14E4D886670883194BDFF66
00026,790968069,0,-4197902828396855304,621308B5D9FFD8110BFB2DB6228C68E853FB5C84
00026,790968070,0, 6678372101858544572,85D0CB1E97750F5B011A2DC996A9648B77DAC205
00026,790968071,0, 3888409246220398222,F4E5613B71079E17E674D06B907FB87DA8B5C553
00026,790968072,0,-7952461670338497915,E3E807BF052EA6D85CF8641210B73B39D2523D87
00026,790968073,0,-8660282581724663327,D553D84F23A871CD332851D22C91295E427C08CB
00026,790968074,0,-8846581640082185373,227F409B4CE597CD0F74DEEE6D00A83F1FA64852
00026,790968075,0,-3465844080023582255,BB85C5052ED40EECBD98172B11A162E6AA5D38F8
00026,790968076,0, 0602982109937783334,247FAAF71B91F7D592EFD7F9B119DDB75FA937BE
00026,790968077,0,-7724884235539837863,5CC10A44A8C4DC367FD22F2DC6DB8DD7B40D90A6
00026,790968078,0,-2010537940026885134,C609CA56B74BF11751ACB119F09529E22962BE96
00026,790968079,0,-8982265614315309396,6C63D80444B2D4C55E633B6A1E5F81BD77FE49F6
00026,790968080,0, 5520802804925227539,C5AEB74CD03DB6F9F695BEE2515D2A5377D63D67
00026,790968081,0,-1653645651376227500,C87E1303D5400773B1D39953D762BD331D7EDC4B
00026,790968082,0,-7352689531013653218,0D7897CDC858BC59222E3E7CED7B632A369A12DE
00026,790968083,0,-9197923289494608167,1D5FBE6E28AC531D69090A3E108BF71C74EDA7CB
00026,790968084,0,-1338358845763185750,88005FD88BCBFC559F73FF0C7D7E78BDEC6AE698
00026,790968085,0,-8122426380957168161,9E5BA695250128201B1FBEE615E58D1F186119EC
00026,790968086,0,-7239312738118052745,A56A9298C8494AB34E29C14A3AFE4CF5BA535842
00026,790968087,0,-1585767908349240387,7B570D5F84956D34B93D18D2012BEB9BCDDC097A
00026,790968088,0,-3403056859239161694,F5380FED1575781BCF995CA00419281FDE47C90F
00026,790968089,0,-7411582032535216782,2FD8D830005B50B62F4FF0BFEE3FAC3570A57BBA
00026,790968090,0, 8343859906864581911,21BFF4C1F0186D00336304E095355F4A542E148F
00026,790968091,0, 4573260518241170104,FCBA7B8565A6D35E55B738FEFFA72E53A6BB9140
00026,790968092,0, 8352497903460555053,1D3262492806F8A750D34D8828FCD0B55AFFF350
00026,790968093,0, 7840159079765832412,2D285288527C396BD74CA7781F12DA2177E24607
00026,790968094,0, 7668158586026534219,242E45027B7AD9181C143AB754BB05F07677ED95
00026,790968095,0,-5780286498222366800,49C202EAA1FF6C1799D1EB776B2998205518D7A1
00026,790968096,0, 7262467072059910859,BD1E36AC32368D29D01AEA287E82740BFEC7F8CA
00026,790968097,0, 8480165173807055870,6288DD19A48DCEA959256C3E0627A34C757C2D3C
00026,790968098,0,-4565855863929729582,BA1DC589A81D1D4B49F1A103AE63BB441FE82877
00026,790968099,0, 7720135157167090257,C4907C02F24D0759ABA622A443190CEB0B0B5154
00026,790968100,0,-6469485685328067473,34913987BD3A298CB77B95799921E594578E9FB0
00026,790968101,0,-7344306229623811222,CEE34426346B54A6EB30C1DDA9A4BC1881E3E65E
00026,790968102,0,-4374401630451547232,778E6812B59BAC9FA840B519CA205795084F883A
00026,790968103,0, 8717712141143648792,A383908E739506D160E587AA7211C3996B19BA13
00026,790968104,0, 5704180387994007473,0CA8C4279248AE9A175D8334FD6A8E9869DB4F5D
00026,790968105,0,-2696295030588072408,8004C4EEDEAB7CC6CF92B8BC0FE4153CAB28EEAA
00026,790968106,0,-3041853561829062545,18231504E95910341844669DCE4C72B029B9C41F
00026,790968107,0, 6457610228894601287,FD557996DEA25D71D7B3B6B15E77DA927E104D8C
00026,790968108,0,-6231494519712740308,BF06370CF9B40EE315EF5B062A8504A299166D8C
00026,790968109,0,-4764323490615135232,1B98C1E0CCCE0697CF7006D462845BAE6E297C4F
00026,790968110,0, 7781935081086472690,DD2CC34F5B0F83D1395FBD4973BEFABF3FAD79A8
00026,790968111,0,-3627650174855873348,26D9FC1D96FD59998B4B7A6113642B527A5EA1F5
00026,790968112,0,-2381639835189764393,5DAC10C7714470C75D04AABF395C2252862678AF
00026,790968113,0,-1195970589849051783,A8846C8CC046FD419793E0F2CFCDF45CAA372431
00026,790968114,0,-5626095495436048838,1F9D312186ACF57E38DE152065BDE8652002F908
00026,790968115,0,-0344368333426666561,8FC00AD262D760B78F65534DED172FDC82887D14
00026,790968116,0, 8959337574026725506,4C2B76A1EFF02A8B5881D5A76A589D58402DDE8B
00026,790968117,0, 7272283501320070491,F1344C18EABE9F5E00ECB4575404AFB725993E0C
00026,790968118,0,-5673705187100876635,3705B91C775CD056DAB59AF43FB0F4B7C99BD959
00026,790968119,0, 5857235868944116905,CAE89DD1BA33644F6F6E31B7D2AA123B4DB2D6A7
00026,790968120,0,-6471418294991257573,47D5D6C9B3C1F70F1B50FF104DDFE679820E37B6
00026,790968121,0,-6268712870696328290,45DC8C4CCBE3157910853E3998BDC0AF9EC3CB54
00026,790968122,0,-0474894597771436981,EBE2B817B131E1C0E85AA49E77BDA0A8DEDC0E9B
00026,790968123,0, 7924754597804642044,26260E2FA1159DF4E0846CA0C604CF77F10E7397
00026,790968124,0, 4189666118009364335,3171239F03EA635DB6DF42B3F7C49835DD713A12
00026,790968125,0, 1296247978068142383,82FC9034B2584F5BFC97BA3F3AB08B14E48C213F
00026,790968126,0,-4775953155024322163,920B31F20496841F44BDDE65B3E7772106DF86C3
00026,790968127,0, 0596366967496906955,F106F521F6837D3DF7A48AEA77A2FD11B694A39A
00026,790968128,0, 8893182991480483857,7BEFCB09B24C520BE757806394E0BF56DD1A44A9
00026,790968129,0, 5302766291622914419,2E56EBF463FC6230397C4159139D78EFC0715AA4
00026,790968130,0, 4043536636150557787,BC28B21062D3E1D514BA552CAA49FEBF05ECAE1E
00026,790968131,0,-0774281967370758796,F29D6A25C3F2F7C33B5E5A16C08240E4D7629B2B
00026,790968132,0, 8969592689113390253,1E8CE39DEA8965A53387CE7584CBE2854109C0BE
00026,790968133,0,-8199667924761785304,982EE3E6D278B68E88A52A6D4C7C8388BBD5460F
00026,790968134,0,-4864954637319873923,EE76914D0662BF49B4B41B3BB4C8FD03045D2531
00026,790968135,0,-2468243914807370974,B944FA8F35B8E4C3CB373A8538138B4B07AA6B44
00026,790968136,0,-4476566112946285747,76E51684B82AE29E6EBA7452776C5A99DCEF0BCA
00026,790968137,0,-4790396229432705858,031B2588AA8DC6F7FF13AB4B9750807892D6D3FE
00026,790968138,0,-2090018876908661913,C759FD4A8DC95AF85DCA900A151D9534E24C51C2
00026,790968139,0, 5248923539649982542,430BA5BDC4591F16B9B1DD83DEA0F3B278E260BD
00026,790968140,0, 2832541197904738837,6F871C609C3D88479FC50639979BDA427CF1EFE7
00026,790968141,0, 8744181604147119773,7FC6A0AAB0C859101F2CB09EF5EA361FCEB1F6A0
00026,790968142,0, 5739684786984501591,89EF08D44F43F9361DA124A905A72F5E751E80EA
00026,790968143,0, 3347501768395878372,E3A870524FC32731D25753F683C6ABE686A1336B
00026,790968144,0, 5920223514538330967,FD24E90CEE951DBE47A8DF0844E7B2C7B0BE217D
00026,790968145,0,-9039179411144167018,5448D853A086E39F86600263B72AD2A667A7233A
00026,790968146,0, 0822783779219029257,A9F508204BF9C3C0F99A7CAF920E8D2C768F38D6
00026,790968147,0, 0972842253369853871,43D1DABCA9CA1D8CD15E39221A82B2A5ECE6CE55
00026,790968148,0, 0444373074088780185,511D04C23C044403ABC38C4EE13719D96CD0EE1C
00026,790968149,0,-6320139828423081051,4239EB4D8DA49AD23FE526612AF842E4E92C8A08
00026,790968150,0,-7068105032923023918,9822260BFCE967993DEC26DD65E8D0C35DD3C3E2
00026,790968151,0,-7620975811046600205,B00824BEC437C8F6421B20AAB67363465AD0A395
00026,790968152,0, 4265280554985639597,BB03CF7EBBB0DB244CA3E8DFA5FC12F8BB2A4B27
00026,790968153,0,-5670732824977129952,339B218E52E88A3DB49C0262743D2DE82B7A2BE3
00026,790968154,0, 4488510891199648840,9ED381FC68DF5967C94779F85FAFCB53112E6232
00026,790968155,0, 1227620148740288244,8F70951849D9C0E8C2EAC75B1FF2ECDDA5E07F92
00026,790968156,0, 7280693704643800727,4198BA4DFAAB5FAAA69FDDF9CD8CB1AB3B7F258B
00026,790968157,0,-9045211480240645004,0C679E68C94904433C3E6823FECF6BE3AF1562B9
00026,790968158,0,-3866778936810048452,BBC4EEDEF8FD06453E6F7E3202916F30FF4D8990
00026,790968159,0,-5701378448336397321,2D643A96F4D88C61A4F50C076D85D685C65840A3
00026,790968160,0,-9183305932468387907,F9264BEFD45BD2924B5940C2B391D3CAEF9FEBAD
00026,790968161,0, 5189290707434802673,02BF93084FA5D5B85C237EDFA87D184AA76CAE5D
00026,790968162,0,-8842011915389990313,AC3D931F67A6105D8032D9396EA19EA30C371D7D
00026,790968163,0, 1246853575443472633,18D30E3BCB8017421A3E492FD179A395C041EFF7
00026,790968164,0, 7835872881895918078,A0FDFA11259330710E5E3523DC7EF72966D46BF5
00026,790968165,0,-5565391962239935918,B99BA49A649CFAB44BAE4B4399E3C6424444BCA7
00026,790968166,0,-0606293808206284355,413A3DB8A79B0428DD747E2BAF8D9A5BBA5556FA
00026,790968167,0,-5820349271846886412,5755002D900C2D08E41BA021FE1F4C568E9ED746
00026,790968168,0, 3136369401614441328,36449346A53A1A6B48C517B646FD0E4E99D4D504
00026,790968169,0, 4545759541485113566,8DA5C4F3D6FBC28FFD5E81793A8CD4CEC625477F
00026,790968170,0, 9037839742937915221,42BA16BAB3A60D780AE9CB2C2600B56852903903
00026,790968171,0, 1707270271804017965,7B18A48ED282E09B445EAC914531EC0CA9CA12D3
00026,790968172,0, 4048617485464393240,F56DE59060409376236C91BE2535C45236289DCD
00026,790968173,0, 5112991157012527109,ACE705E30F06D98F76C504DE82B27682A3618B06
00026,790968174,0, 8487175796231849079,B8505DDB61EE0294A1A71B27122C4FA9CE0AB9DD
00026,790968175,0, 5279520500339663141,ACB2D21363ECF2B8BFBB0E4B0943917D9E2B3069
00026,790968176,0,-4661210882154290875,83CE86CF098450A086E4FECB34C2FD3939A18152
00026,790968177,0,-1885451423459209700,5C8A30C92BE4A565801513025D1EB17EFD181D08
00026,790968178,0,-5115215472329107712,A0BB5C55B9DE820A1B9DC8650F0C53CC4DB55A57
00026,790968179,0, 6463659688071167702,223E6005C339613970238FFA39C5F72F54FE55B7
00026,790968180,0,-2904060894705050607,A5E0BA671E38BDEBD80693A141F51887DA961A75
00026,790968181,0,-2003072849760021966,965D72D089E2A2E31B55A8CA3FFD513D893C3300
00026,790968182,0, 6445307675093865340,26CDE903CFA74A0FDE2CF9BDBC7FD9A9DB69ADF8
00026,790968183,0, 3910821152437191372,44C2BB6F03FD1E5EBFADA17F600DDD150C6F3B2B
00026,790968184,0, 4118332984681586254,7F3ABC2B210A411D68E1EB98A69F52864678839D
00026,790968185,0,-6471115364686221272,2825F52E430782DE2A7F0849486B3DC08AB037CA
00026,790968186,0,-7462151417115396132,31DD6FBA2FBEEE334137A0DF2867B89B8FCDB1AA
00026,790968187,0,-1588632351546648916,77958215B01C6A3D7700E6F041D873B0D8562253
00026,790968188,0,-4124975985549212585,E5A98F8DBC8E3D8124DEBFF0CD30700B69EDEF88
00026,790968189,0, 4445946963381867161,99945ACEE384352E861A875ABA7C8BDBD1EF5A8E
00026,790968190,0,-6029284584823185792,8BA56E3CD9AA5D83F4A11EEBC2CB8913C664E933
00026,790968191,0,-4557054463244022804,9D0298E5A8FC5D0247D64E36B06ED00F9D79F94F
00026,790968192,0,-0710153537615359384,272AB446645D9FC02E1C06CE98631FF9634BFAC4
00026,790968193,0, 3680879382539408079,A5FCF91F9093881A4A2459931C634C172D4CA400
00026,790968194,0, 2734066200087879434,2715338C9F7F8FED7FE4E0EA4D25B99872A9055C
00026,790968195,0,-6507085429072941834,0B1E126249376952649F4A69E5F082E9C902487E
00026,790968196,0, 3164390621665676795,9C8BAD18E52ED78D10EFE30723C4BCA0B4AC7F9E
00026,790968197,0,-7658687126387282509,16DA299A1B0E2B835218300BD65CC953C61F0AD6
00026,790968198,0, 2863429316922302690,A6549E1D80E3D570B8D56F2B2D9D6B40E0A63AC2
00026,790968199,0,-6815358194254554495,9FE29ADCBB6AB25D736B12F03686365AD5CCA4C4
00026,790968200,0, 1503840582221252844,52BC398CF0BF13D474610A9D2C0C0013C21BC973
00026,790968201,0,-7447313177451156530,0C3BAD7E458C7D6776541297F83CF5258E2AAF96
00026,790968202,0, 4540432444681675381,49EA32CD471744B1BBC7E03A1A9AA93659669E29
00026,790968203,0, 5405319580276807513,20E466E4FCC85A5682F1884A54E677908ECA13CD
00026,790968204,0, 4124734196371539555,DC240D9D3CDDDE1B13D9BDDA466C954847B9204F
00026,790968205,0, 6970819223726270802,23E09C406745179F1BDDA691D619AB7062B84C4D
00026,790968206,0,-0699902299272129708,67542050A59C41AC57C3EE1869262E6268528A80
00026,790968207,0, 8533131752971188054,03831C7ECC4443B8BEC26E65C13CA712E79A3FAD
00026,790968208,0, 1395556073798117444,9FC90B99947AB4D3642E0D2E1278D1501CE94B73
00026,790968209,0,-2547384972825230153,F11143DC65432DE917D4D613C404A9836E68F63A
00026,790968210,0,-5110302630113791249,F1A055BF33E6CC365F7641861119F837FB4600D9
00026,790968211,0, 8699437680944103629,4B45D99B19416AA85BF3E7B0CDB5F498414BB2AC
00026,790968212,0,-0594548382514504404,F7504809446000E1770A18F52B7B1066DC6188BE
00026,790968213,0,-3814279804660942586,703A2E733CF2B187DDDD58D560C453BD266F0AA0
00026,790968214,0,-1913020445784753469,D25F8FEE5E87ABAF8EDB650B1B3A424DB7A82E5B
00026,790968215,0,-0034889350770306579,A38ADF049CA4E45ED702C2DA500D5F8D8CD2C09E
00026,790968216,0,-7340098551656703358,9BB49C39384414A99F930DB861FC53E1E5A99314
00026,790968217,0, 7500421934008783760,711F91816758E91E692577B805E093363BA28B92
00026,790968218,0,-7612388244509884963,A8075DCACDE960713CEC828E13EE8BF12AB74E10
00026,790968219,0,-9095159684777012303,1E567B9409161AEE3C3C5FA89D33BA664041A6CB
00026,790968220,0,-6767428129091990432,56924DFCEC470048B7B769B5276F97ABDCE8B773
00026,790968221,0,-8049574785790084321,079E48827471FC5C01C050301C43209D7054CA24
00026,790968222,0,-1566545515917474717,4D48854FEE5BA7C62C8DD57C6F8B0F4D9DDC5324
00026,790968223,0,-2641327658100044382,D3BC82E018C27B0A59D2E3930687A7BDDDB2FA1B
00026,790968224,0,-3504711262377948285,A3941F29A12767AEAE0CE7A6B3880D2B7DD3626E
00026,790968225,0,-3213516757092266920,7BC4FADF8954BC846984E6A8FC50728B9C0C66C1
00026,790968226,0,-1687880867604326272,E142F4CF31EBDD3FCD56C14F990E815B765CB28F
00026,790968227,0,-0273412728943257936,DF56955B0D489435ED180E12ABCDD1A67255CEE7
00026,790968228,0, 4083866395838317386,B363B77926B406A8C54532A7A1E98892A505A105
00026,790968229,0, 4500565136344107748,283B28CE9A9594F3E30880747D0AA18C2A2485B1
00026,790968230,0, 4888904879693616339,658435A88503F6467D08AE5EF6D5123121501C57
00026,790968231,0,-8334811411582293277,9C605C551D21200A9BB38A5DE182A3F01B8D3D43
00026,790968232,0, 0696828450234209292,AD3D7D3839E22308BBCD1957CE4F87E6C499C234
00026,790968233,0,-9009911014975586133,9FA6CD7878EE7882ACA5F1A66EEFC9BBEF495A20
00026,790968234,0, 6012992801410665522,F4893C11CE61EA11B256930907CEF979CEA304F2
00026,790968235,0, 0416029155804266723,B9BEAFB27EDF299D1B3A700F6CF3A6A31DAF6C85
00026,790968236,0, 3962745132726244507,2E7F0E1F39205963834906375778FD50C5172395
00026,790968237,0, 3211133320583141399,702FC8B71D2810AAD92569F90718C574C8FAA729
00026,790968238,0,-7786962966333872627,B04F30D7DBCF214D24E74E343AF23836F0BE3EB6
00026,790968239,0, 6462315336344335932,01831800D75DD1DFD1F6A6C88DCB8FD006380064
00026,790968240,0, 8948882137281752726,0A586203B6D5BD7378A2E0DC51CEF0F85E4AA679
00026,790968241,0,-4129603152296875727,8B50A9A5DC1A1ABB8302380E2634AC7AE6C63975
00026,790968242,0,-4533686938504354846,4194C81FB9C66DC8BB3DBCC5A4AADCD75F3C4D11
00026,790968243,0, 0059341689471706673,9E44A486DFF6CECA88F282009E2DA0FA4C890A10
00026,790968244,0, 3541282793502868208,FFA91C6A3B3D83644C2042A2A8E96C2B0CC714FA
00026,790968245,0,-3222255752893731493,DC628F74C9745972FB58F6FB41E2EDA682544B6D
00026,790968246,0,-4398470519543909440,C2598204F8C67B616F3903B88A836BA833997C64
00026,790968247,0, 2019253119664120940,1BAFF50D365E00490EFE72F99D5D2C4FED5C8B77
00026,790968248,0, 5247352980709997605,B6FAF161E60651DFBC8B866C9F22A629CA72FBB3
00026,790968249,0,-0489063682952017959,34C11FFB9B9B2B3F280BDC392D4C24C4392BA2DD
00026,790968250,0,-7066983109291717361,50B1F1D04CA7AEA7C97A752B0F41048E55670B57
00026,790968251,0, 8753002488009415155,81EB802F37BA4076B9AF6992C7639B36D50D0AB2
00026,790968252,0,-7975641864397941018,B4D7C3D1A89AA970097448CAFB2CCDAEFE1F5AD9
00026,790968253,0, 4768968156107234864,4F4AA3D525520214E8137313B55315111F6664EA
00026,790968254,0, 3772814812026407320,75980DAF8F5B4892A53B7B75989C0A5B27976564
00026,790968255,0, 5049802088726014990,739077AB63402700618AE03A863B8B373D1D2C0B
00026,790968256,0,-0137430799252790276,77779635D902F10404C78AF1EAC98E801A9F2FD2
00026,790968257,0,-7249335906813366186,36248D0EC4C3F37E20822099ACB879C12526CFAD
00026,790968258,0, 2403374209793367069,DE2652AB7D890749378269B562F6494A36672180
00026,790968259,0, 0328572868310752343,B1F1C88E3EFFAA1E2BF59B5D78EFF383AFAD55BE
00026,790968260,0, 7955233862735254169,3C6A814387B08D4D4D5050164EAA6540953F9F5A
00026,790968261,0,-3741839666587415720,10B2A3EA320CB4137F06D9E386C8943E018D7639
00026,790968262,0,-2278534151913341069,B928E2EA646EB122AD7180E97E2E3D4A28B6189D
00026,790968263,0,-9140823368055685157,C460E12AB11C65CA08C9E9E3DB36B9EDFDC6B7AF
00026,790968264,0,-7825132167036342694,4E8D1E1057FDA9A8825E15A038777B4D6F93B668
00026,790968265,0, 4593482406632300888,22229D19565E01F1FB83CE6F5689C050D77438F7
00026,790968266,0,-1304294339017503533,623C2F17F1985B5EFE99874F75352A5FF2F5E904
00026,790968267,0, 6175481779943880107,866D2D6C105637BD737387B4BE5A6E93BED87839
00026,790968268,0, 2262512519981531788,FC1D3A2760E7B6D670E4B733E072D63484D873E3
00026,790968269,0,-3950853065750345619,EEFF96C847C213C678218E7215867DBD52376B8C
00026,790968270,0,-8116074531896355894,739D89CF4393476DB3E4E259E97E3F06B461C30B
00026,790968271,0, 8830508755768891531,19040ED2FD253C370CD0EED066AD1645C7BC6147
00026,790968272,0, 5868495801070341947,998DECA1C303867D3BB54F5A6EBC58970750AB02
00026,790968273,0, 2597702666854024071,C384F4E3918C5769339E12CCD1AACE8E290C97B6
00026,790968274,0, 5349083525723698912,7211085E1D0BA0DB3AF6093B1CCD11C1DD4D2C88
00026,790968275,0,-9005310985186770394,3AB5D89094C81DBC85091633FA924BEC682F4F5B
00026,790968276,0, 6087500596090084036,BA0709440EBCAE82B89B2C6198608ACA07497324
00026,790968277,0,-4812818781310811112,C0558EAFE9B26E784D9BD261F4CEC3D4C1F5EC98
00026,790968278,0,-6873194141698225542,396DD041823D179C240A8782000AEB839AF5C534
00026,790968279,0, 1393558901585014442,9E6AAC049B1A382E6A8BEF992F04F39BC1F453C8
00026,790968280,0,-7215379797996611126,2E1528FF4C64A76339E741B1C607515BFDFE83D8
00026,790968281,0, 7624156572077855616,F2AB14C577D96CE0874A4310FB7AC46171839D96
00026,790968282,0,-5324044032310655481,05F8396F9D656A9689A888A8F599A2ADA891BA37
00026,790968283,0,-2204214094544346050,4055C3F4863647294EE7DBEA527548C7496A8F73
00026,790968284,0,-2764719831667939380,3C6DE6169303B98636B99730346995F84F9E2698
00026,790968285,0, 6709110609830595320,D73CA7407C240359C9279D7BE7310FF91745F25C
00026,790968286,0,-2762257969650146423,1133FCDFEF83FB47D83A017880AB1E63D31BE88D
00026,790968287,0, 2666219967092770762,FFA594E5A7E4A46E3A0C840F391120C03C81EF85
00026,790968288,0,-2482262722022813002,594430CBFE8DE913D19EE7947843D110C75EBA44
00026,790968289,0, 8833945652206178248,BEF6483897495082F8D1D614B16B3F06C728A764
00026,790968290,0,-4837509586761425475,0005AA3A6DC38980DBBA43DBDA28E0BDF16D08A8
00026,790968291,0,-4786713197486069954,3C5151CA227B10922F5476E6530B48AEACA9A0BE
00026,790968292,0, 2276740227058209983,CAA19AEC6877F3D7843FCAE73157E816215E97E6
00026,790968293,0, 7022828290099336478,E8509876EEE0321D21CF0E89918F6F2B4EE04207
00026,790968294,0,-6143024699496769658,F4CD599762D911B5CD6783CA185E6CB3BDC68B2E
00026,790968295,0, 4675064346973798877,015FC21CA4417E24BAA2788B75D45D93B687881D
00026,790968296,0,-1624574250036861484,ADD9F21723BE7AEA00B68963F8D256EA40F95CA6
00026,790968297,0, 1457020888104038249,BFC9A1BC52CE6B83725265806BF7A184EAC25AAB
00026,790968298,0, 1919910163980656352,065CA3235D24FC86E8541B7718F63EFF7EDD0C3E
00026,790968299,0, 1938546942715913717,239CD11DD2F9CF922C2054D3026840A431779FB8
00026,790968300,0, 3502894778539078085,7CC10DF59A609A4D615796A352EB748112CE47E5
00026,790968301,0,-4026412196299704155,CD07CAF240189FDE79ED9D2A741B7EFB8A9D649B
00026,790968302,0,-0901450714322910627,80B23F0A5403B37C2B2A4A3DB2FCAA756497DACF
00026,790968303,0, 7407065795560356515,7C438642A5C938AC7911EE3C289DD5705957AE7B
00026,790968304,0, 1489749225712303436,4B247E241CAAA62BA5D784C8F32D43807DE7B550
00026,790968305,0, 8888616643993241612,E6F6EB235816FC8FCBFFDA93902772B6B203B759
00026,790968306,0, 5359899580648757254,6F3ECE33D74B24868D7B3B322D4E4BC32B3059C3
00026,790968307,0, 6111353219114338812,0AF9F22138E7A72F03A18626177267BB10FC237B
00026,790968308,0,-5480152390182033845,269A3530EE3C2541DB9CC1E0CA2275BB277842DF
00026,790968309,0,-0709892198798917837,9E3D4F3D79FB6DEBE932C8B6BE15E3C9B564FED6
00026,790968310,0, 6618288508385966174,8E50FD136594204B75D1FFE41CE7BEB7FC5B1A28
00026,790968311,0,-2826470764899518467,ECC460BF0A1D248C656E97E621B8B08380C85F56
00026,790968312,0,-3486852474341510609,10D48B5CFF55472D7E6D64CC6804E4B9CF968B8A
00026,790968313,0,-4647280033953362958,42C6D02C999B00AEACCA0486B51EB0A944ED2E91
00026,790968314,0,-8386471469138655047,06C0A4A5C806726FBEE1725CA741E57771B276F3
00026,790968315,0,-8198910583441423642,F41AE6B6B1C0EFB604871466B79E463546B0BA93
00026,790968316,0,-8145487962703208091,A248C746A10037FAE41C5FCD3DE061E00B136208
00026,790968317,0, 1091730708749389085,2CC24AB4CF048E18BFFF2F4C3895A5AE37784227
00026,790968318,0,-1515205233803621868,CA1E5D5B899D98D4DBD925AC648D37ADC2193291
00026,790968319,0, 4458660861503335534,EFA7089B730795E916EF4E086346CA7147B49227
00026,790968320,0,-2952839477415771974,3079D0C2A3857650EE7B23CFEE1EBB60A7F01230
00026,790968321,0,-7469866284377962318,F5A4F472902F25922C01E4D37FEA20B2101B0E05
00026,790968322,0, 7884512816467033512,C7AA2BE858CD492E3D87320D23B06F8031F48589
00026,790968323,0,-1598372112302216507,08CD6915A9ACBABBD6ABC021E5B96A2A19E19F59
00026,790968324,0,-5761789526514151542,1285608E437A2FAB51C85D90B51BF46CEF54C86F
00026,790968325,0,-2383221468646170505,DF6C1F8620CD44899985A442B6EF1989ABBB02DD
00026,790968326,0,-2833670754346716724,E5223F89633DCCE0A68E23A8AFF06A8F091C0F68
00026,790968327,0,-6517489617509974862,E6A631533B51E12761E56DB7BA722CA2A0FFCFEA
00026,790968328,0,-7961838078310191598,62AA310B0D73D1D263C3A2425C41AABC752AF138
00026,790968329,0, 7036668468221108293,E143017733658FE13B1D10DDB23870554427B0BD
00026,790968330,0,-6920940660575930203,4A8B753A243567173F1C485B5DFC8C38BF84E45F
00026,790968331,0, 0202209175763690547,A348DE0C2159058377FDC91B759E9FFAE60E13DE
00026,790968332,0,-0992170777321674435,461D1E8A311F87EF4D141B10D20FA273DA56124F
00026,790968333,0,-3714384814695900457,53B3FEFEBB214BC4FB8528C468A3BDF86FB28398
00026,790968334,0, 4666288173236674291,8C534A25BDB2B74A83829EF7B1B38412C15692FE
00026,790968335,0,-0624354597764500314,83ED0407BBAD6FE991719AA6A5DB01BE6143CEE2
00026,790968336,0,-0831661578238920538,B19F400050C790FA3FBF9D2D9355394A0ED12479
00026,790968337,0,-3762992148237468048,883C00FBBF0FF51BCBBF2D2F3772F1A106317FBA
00026,790968338,0,-4260613042760109426,A2E025A5C40747CC62DF0E1DC40A364B3A767920
00026,790968339,0, 3967775717418785694,D360E570F0E6A1456D846C509B92B2FB07F82D48
00026,790968340,0, 1852547374296687713,BDC77DFF086F9ED95D8D29AF594CFD915D0BDD60
00026,790968341,0, 4514517027657038086,AADFDE47FD2D94DAFAA7220F00ECE3B3FBA0DE27
00026,790968342,0,-3363555973002632484,83BF631C9C91FEE9DE3A8F24499E0666FE303BE6
00026,790968343,0, 2294570261788474843,DB4C992F52F9EDF2B98DD4C86CDD076C7D1F8F89
00026,790968344,0, 7555888583735034926,FB81CBA6117CC6580E7164AC91615F48E2BD5352
00026,790968345,0,-2347464465843412223,9D71A9BC1E9B7881B65687F4A4AE678E07ED3A00
00026,790968346,0, 5523320350574950050,95E5EFC2F7E7849403DA7C37E0560B5460AF77B2
00026,790968347,0,-7732011091911341581,E297968879FE1F2CB3F6116A68980E766B2970E7
00026,790968348,0, 7726410938966935000,138FEF8CE4245B499DC342723908740C47319E0C
00026,790968349,0,-7255034890028299915,8D3FF1C46673A21F0DD5642C0C5770BC1E08CD4C
