790519959,0, 4239707704278209616,E64641AE9552B48C13191AFF0EFE026107959DF5
00026,790845684,0, 1931071513978797271,79507EC0C13058AC717F50C6EE0F375ED8963826
00026,790845685,0,-3068935424543346455,A6C4D59207BCFC1ED33C15474FE14F60872815A0
00026,790845686,0, 4875897809251778643,0AAE45DAFDA1A42D913C0EB91829C6E515E4920C
00026,790845687,0,-8597580813094635990,9FD87F305616D49BAE2C7BCEEE8A9F0615117BC6
00026,790845688,0, 4874959355863624939,20D7103ADB3BAC28DB21EE004A4C602C2814EF17
00026,790845689,0,-4556443844269687037,B3870F3706AC8C63A13BC19BCCED930CD91838E6
00026,790845690,0,-5288940850961893178,AF57D073821508A3013CFED87FA0152F5572F89C
00026,790845691,0, 7162521676683915872,EE69BCDD89C9B2B40EAF4999F22F8C7E2F14F857
00026,790845692,0,-2281864353778206480,29F302207A23C6523E111A3913D57A447E0D9DA8
00026,790845693,0,-5470401709205722170,CB6F2EF0DCD70C5A71FEE133B535449AC04AC9D0
00026,790845694,0,-0562613610179138598,04EB9AF08619E9F71C0249CE849D33FBCE218949
00026,790845695,0, 2236903615759179668,1E940AC79A748722C001DD465EFEF05BC0618926
00026,790845696,0, 3536516967470668623,1C3A17A6518BA93F9A429389DB6C226ED7CC0C98
00026,790845697,0,-1861838756035221204,4F2BFAFEED2569039EC924E7ECB8B33794486554
00026,790845698,0, 4609020453387927178,B73F4E65A032AA767C803979B85E79F010E7FEFF
00026,790845699,0,-4691803174768166776,286F344F00CFF2381B9B0621A4153BEAECA6B6CC
00026,790845700,0, 0453014357297733551,86DD8C34AD3F02491557D7B19F7EB0D76B73996C
00026,790845701,0,-4989026748539681194,82F0524F9AC6A7574232559B9F44D5B67C4468CA
00026,790845702,0, 5100865631214841329,DC966C09AA58B67D6D7E732C87DD34BEDD79A52C
00026,790845703,0,-7239369378385306737,05477DE7F36B7CD7BD5170C67094A917029DBBC0
00026,790845704,0, 8647289878905881874,1FC1E37CBA7F7B6EDE5C06747709978CE2C7777E
00026,790845705,0,-4593438886966319896,54A5F91044D7D4E378E60A04CC1B121C3F570D26
00026,790845706,0, 1326217103485844468,A20CB3C2D365C4179F827F671C5A2E1D93258EAD
00026,790845707,0,-7906929734825806007,58227EC5D33EDB4BA1E0A2B23ED3FC73FF5EDE19
00026,790845708,0,-2948804381168185280,DC1EE732E9BFF38AC56AE75D35240839F935FB60
00026,790845709,0,-9205546835300834120,5153D9D44D956992E9B9D7DD2FF889B9144D93E0
00026,790845710,0, 5456733695104615712,1FBBF11C3D57B147B0ADBD93778C5D0887A1B625
00026,790845711,0, 7882503107375868203,6BFE3CF75579CA903465F2D6E54284C52F879A5D
00026,790845712,0, 1895516464063952293,4E11E2A6DCDE516200ED5BEC6B20B0769A50F1BA
00026,790845713,0, 8604756369087653816,6BAD49C05FDA15C53F951D8CA6172D853E7BCA13
00026,790845714,0,-5511291841441684881,4F61CAEE3B2A1CB518FBEC94C4BCFB1B1855731C
00026,790845715,0, 7162569779515131515,EF33CFD4831B942B29D6C0EBC789DA6D50F52B5D
00026,790845716,0,-5581985952031871942,B03B294596056179910DB1638E7239411584CB1C
00026,790845717,0,-8434208966548905391,7213D226D690456EF00FDBD13253B2630FDF1B49
00026,790845718,0, 0727526296957206231,9CEE3E7A00D0FB424A75AB95EA92043BC0B0DF58
00026,790845719,0, 3325759078448303711,D6AFEA956A789161EA4DACE2625EE4486C22F902
00026,790845720,0,-7503356539840717539,300164616A2C1DF2599DF2C3FC0A40E26211D91C
00026,790845721,0,-8366190762942151552,25D86CF1E1B1F5F955C27D1B22010806656651CF
00026,790845722,0,-4048009823478463714,0A05D78277D827381D894AEA4619DB232B3C2FFD
00026,790845723,0, 3323414649478827477,6C9B0836DD2147E75A343C10A098D0D6DAA1C192
00026,790845724,0, 2275045078956535562,8591D44A9B6E53C1A1D2E443E1D3570FA35A0431
00026,790845725,0, 5834226080267422841,67DCC23766B0F01CCD5300097554CC8CF5FCDCD2
00026,790845726,0, 3239806090808345022,CF304E24E4D5489E477FB5F07DB8B7F83BAABD43
00026,790845727,0, 0249168936566723629,5D727EA82C35FEFF9AD61D37357FE94BDEBA0676
00026,790845728,0,-7998193901435670328,4EF4FDE63FE469D4330762A9EB055A096A74FAEC
00026,790845729,0, 1305017619407407921,5625AE99D100ADB52A7DF652392A41AA988291B4
00026,790845730,0,-0561754136488227692,8EA539E4C2DD185C0DFFE182C1BAF12BBB075123
00026,790845731,0, 6499517054936684585,2CCBBAF757FD0DE59E733EBB124D6E10CF584830
00026,790845732,0,-2877422656348531703,3E7701A10C3364E2FDE7C44690635763773B40A0
00026,790845733,0,-1811591019792450053,EAD9683D5B52148629EFA321B6875885C249C8AD
00026,790845734,0,-6804817794400043326,A4D8C6C6310D54D08E1CB1C14F684E51B327EB5A
00026,790845735,0,-2024880227990101498,C2BAF29C13549D05F17B5DF703AB6CE2D3E01D99
00026,790845736,0, 2696780242665833675,1D5E6DCE4B056731E5D298B2390D4E2663A4082A
00026,790845737,0,-4238825298352700834,49AEAFA08940DA64028E3951EF906A2A7FD647E8
00026,790845738,0,-9110939939926018754,F43B03B6CA824D61DF440BA636C833A5AD1C5D15
00026,790845739,0,-8443146043519351057,5FCA8B821AD4F53E32455AC4251D8FE211F2D85B
00026,790845740,0,-6770262330043752713,3C2946ABDDCB2411ADE2E621BF4B2A0B354784EF
00026,790845741,0,-4650124941768258421,7E19806E098A531015818A11EC82A58DC819A3BF
00026,790845742,0,-3251330967738387473,417A85F81228332525A49DE9E6FFE87482ED341F
00026,790845743,0, 5805215046896670816,E662A6732D6964E7AD6F291B193A72D70E53AFD2
00026,790845744,0, 1353878668645348565,DAB9DD365633DEF641D7890A1D013C9442DDECC9
00026,790845745,0,-6181495615552863929,9E90D2A0854166AB4D88E1DEDAB9678EB34E98F1
00026,790845746,0,-8426933947721674853,7A3C4989DB2807792DCCF72E5642C1B64658BEEC
00026,790845747,0, 6030614380878893587,583ACFFB902ECC438AD63D450FCAFB4E6C596BDA
00026,790845748,0, 3240566758412723622,C1A88250D3C8A1C869274E0B249807B55D7C82B2
00026,790845749,0, 4940010364291481065,488571FF92905DD3A4FE0E2E165B40C683330EBE
00026,790845750,0,-0742575173963512458,59DA3973643780EAC5645FBED7C51F4FC3F89B24
00026,790845751,0,-7870592820996755783,C88ECA7CAFD109D27C820CCD8EFE68EE211136AD
00026,790845752,0, 9020214160328835310,6F0D1E0898FDC63D3ED104FF32CD54179E68E907
00026,790845753,0,-2090104910231845440,46DD81114E90498656A33BF7DD6DF6906F7354B9
00026,790845754,0,-0772470107812912981,0326FEC76912A15CF61E0C0179F888EFEB52F64B
00026,790845755,0, 6293768677483151406,D01AEBF5625BCACC26E2A2D725920A03F88E8802
00026,790845756,0, 4380531093720702752,FE0596D225816E7A51E878EFB3982829F89C317A
00026,790845757,0, 3073295004245113677,C14E88A1332E206255408B4F48F1104D40D4D639
00026,790845758,0, 6648378154024802109,DE0D55383C5C5B766DE8F984B66F38454EA06928
00026,790845759,0, 5083619031019503875,A582E67B5EC84571CEE9D88AB37C78543A1719B9
00026,790845760,0, 6910252166736233920,D8996C979780EE8401051CD782BBE7CB307CB2C5
00026,790845761,0, 3587119760258599573,3A1445949DECA428C207189B127CB222E5C4640C
00026,790845762,0,-4130706180615498285,6F8703C3CE170D071D700F3BC2639828051C718A
00026,790845763,0,-5361304763855154697,AF004C66BA5AB8EF3F9766AA81F1C27C63CC2720
00026,790845764,0, 1398402353978746219,9331F79AB1A0B66A57D2B5C81A4FB6ECBC6787C5
00026,790845765,0,-4394455693130847896,1D5263DFF6F7D909D0765F10568DD827B5EB4C82
00026,790845766,0,-8832260138931683600,374A5DDBD8474DB1958F842D5CE455DF0DA2A673
00026,790845767,0, 8215396778172978354,A61954C5FEC029923383A54B849E7DAA668B588D
00026,790845768,0,-6434403810237148159,260758C0FF95ADEEE29F3234DE0E78FE7EECA3AE
00026,790845769,0, 6264102162323719077,137ADD1AA4FAB380E72B27B2D87238C35BF562C6
00026,790845770,0,-6735955608026129510,CC59B81769730B4B34FDDE215A0708677ED1E880
00026,790845771,0,-8595291051317398011,A43DB91F46AFA203C5A515C8444EDABF16578F7B
00026,790845772,0,-0376748572377828947,9E1ED36CEF8829E75283FAFE4D04528921229FFC
00026,790845773,0,-7580746464716647147,C3230B5192E7783A613EFB450DBF60FCA5ADAE11
00026,790845774,0, 6430213790741070316,2F437B577C0D6B33D2406C9A3EB0122E4FD0FAFD
00026,790845775,0,-7135664592158528122,C84D33241144A8042DF8CBC7CADCC70791C24FC7
00026,790845776,0,-8874494307152953373,3D5537AAA3CEC7EC6CE6410E895E3E97B4315539
00026,790845777,0,-3362914382141450034,E3D73DAACD1796D1DF8AFE9DABEA67C7DA0F9E08
00026,790845778,0, 6815055430905686439,9B01BA2BFF55BF903A8785B593DDA630B35368D8
00026,790845779,0, 8106914655052779216,4C701CF5D62BD8EADD773DCEAA860D54E7AFEF84
00026,790845780,0,-6167293650981187476,346010B0F8411DAA1B5C1D5CAE63001E75AD8C4B
00026,790845781,0,-6598939595162902375,E0FEB2908E859C4309307CDCCA7A177A1E86154C
00026,790845782,0, 1792117201656001470,216675F9B4F2E08460478AB0CA9144B8A2C56602
00026,790845783,0, 2964726123916549040,C4EC88699310E996BAF5238CBD5B1CABD5047315
00026,790845784,0,-6529155856586530974,73131BAE7B888EF5A4872CDF34D5A30B13118959
00026,790845785,0,-6879076328451195823,8A9D756CE3B69FFD388961A76E4099D00AA98FAB
00026,790845786,0,-2173801074179465627,02D2FCF95CD294BCEBD2E51DCA3571C928D700A4
00026,790845787,0, 0157116107850320398,87A072C15209F96A7E2EB86126F7D8929252AACD
00026,790845788,0, 9203305141302178635,34FCFA713A26E6AA09AEA54C84FFB0126DDE5424
00026,790845789,0,-4706060401185106818,8DF4817A4B34B0411A42417F87E71D7BABA21EE3
00026,790845790,0, 6334875585302278199,33077C0D5F2ACF9449F98500463D62793594A109
00026,790845791,0,-6776241289321469090,9330F47C855D7D194E357D8552527635CF9153CC
00026,790845792,0,-4551949032096550115,30766AF75CE7D9D5F7C81FB63E09A832D5693DE8
00026,790845793,0,-2047516063601988052,28B69842634D85282131D2D92FEF6C66E35612BA
00026,790845794,0,-5575049816549147059,8B83DE1F1E6CDCE1EE0A4C1F60B5D05201268544
00026,790845795,0,-6283309749654741263,BEAA80A19C9E3B35422027A76A94BA41B4839EB7
00026,790845796,0,-1504731956849463712,1349F52A44A6007018FF9E77950D97D76F76D703
00026,790845797,0, 7099252219920592790,AFA0F65B8F54435AC9C7E3E5B60054FC06C94716
00026,790845798,0, 1739643231767009752,290F4FE2F0A9F830915E288515E21ED3C52E84A1
00026,790845799,0,-3897958681088679139,4F03F67609695A04142FDCA649284B5D7AAE27B7
00026,790845800,0, 0030155725343915801,A7D81D02E06EAB433FC2FF626FFFA1187E080D4B
00026,790845801,0,-3900305526562707392,85F9119258745CBAE988D4D65F28E402CBFA40D1
00026,790845802,0,-2319846885587636943,9FE92990C6F15F9C49761C67DA4A735872CC92F4
00026,790845803,0,-3272049872940550598,46FB31A9232C75EF4612026A3A9C1454B6D8C6E8
00026,790845804,0,-3742662368930449101,905EC64B395A27A17173FC87B784799981415C0E
00026,790845805,0,-3231797871722692274,4CEFD0FA8E732AA0FB4F13B035486009DD5CF3F3
00026,790845806,0,-0562132038248039096,89A52B7C23885322902F50F27D10B8F8F602E00C
00026,790845807,0,-1496757561849393922,14111BA5BE49E93C81BA405CF289C72A7EA3377C
00026,790845808,0, 3835610317671193600,FC9B53F98C50FBC3D983F2DF0BDB0FF6A8B99B71
00026,790845809,0,-4150777288064760112,58D7782942B8060CEB9629D6E78A46C7DF95573B
00026,790845810,0,-2783283957755379974,79D655DA7EB5688F68BF9DC273A096E7A91C7AC3
00026,790845811,0, 9088453274554422701,26F6F41B0D35FC3F6F9A5ABEFD8438716AACBB3D
00026,790845812,0,-8557743293110173600,1EFCB4C27D67E4127ABD8ABED047FB34FAB5BAE1
00026,790845813,0,-4650753125131231949,2DB1FD6B6A6C970875AEF2EA5B69136389E58BD4
00026,790845814,0, 3584802116445195717,310C17ACBC99D821EE46E4A4066BBAAEBCC7F756
00026,790845815,0, 1355865611580514965,E795D8DB72F39498CEC988A9A95D45AE29D32E49
00026,790845816,0,-4774985118130735078,D1821654F8CE169D42F015FD15758B5AB38200B4
00026,790845817,0, 4640511937118787755,3E609983009641443CE6F2EF8C16965F04900068
00026,790845818,0,-3895030481674850125,7357C00BFA2A653A517AE6144E94B7FD188362A0
00026,790845819,0, 2998487976748722522,BF0D92E151750021728C9654D462DC475645E35D
00026,790845820,0,-5634996286212932021,6D3CC2A96E9E035778D04C38A6EEEF43AC40A289
00026,790845821,0,-1921176927078660325,542EBD058FB1F5242A9A83FEB48AD4BDA210D224
00026,790845822,0,-7972119319305113799,4A6476CF1D2AA5B3F5A564E9A8F3020FF716D643
00026,790845823,0, 5648937087641026145,E1AAE27518E46ED7C2B6D1A8B5B44DF65F18B8CC
00026,790845824,0,-8563044485080370322,F2FCBF04E5AB580FA77E632DAB7B4BB5B5B39A32
00026,790845825,0,-2199662542375329094,DBD192C501C7A30F4E1248250E6A5F077B73B590
00026,790845826,0,-0424340820987483067,BF169F95C31801382358102B5F578287D7EBF90F
00026,790845827,0,-5362050077692168932,6078C8CEBFFB40AF3BAE95D5114C11FA6639C92B
00026,790845828,0,-1519358857403473883,85857B99B585E5EFA8D58A13A9082233588E2B13
00026,790845829,0,-5273068384689468357,C288E54BA36AAC0945E64CAF35FD77D1BECAE617
00026,790845830,0, 1579211177347931637,7E7A62E3C06D058EB5B3226E2E2CB3D087210687
00026,790845831,0,-1014960111774287469,8DA01652682E0A0B9ACCC750B22E76892EA88F32
00026,790845832,0,-8482036660980600075,DBCB08ECD221180071362909FD6AE13FBC837BF2
00026,790845833,0,-2216050228182722528,D504CF62CCE20F3043C8851A1AF39905A1E5D6C0
00026,790845834,0, 8572409986726813132,537E1F06AA890160D3935E3BDD90FF64A348853F
00026,790845835,0, 8935366364368302529,3486A9AA0309CBCF2FAAA62643A03B0BBC938CE7
00026,790845836,0, 1721330368783589080,68AC7F1A0CAA3A831873A26AB37C2B76D860E615
00026,790845837,0,-4830144191243634224,21411EB4C4B204FC195BF33FC04892CDD7810011
00026,790845838,0, 5329163868832530150,99C73F26194CF92F1D47100932A8DA57EB1236D5
00026,790845839,0, 8107471464825280598,9576C11AE97498852766F5096C39105851BD3492
00026,790845840,0,-4339770091727829837,C76A75F5BC61934DC5420475A4E40B383EE3EFF8
00026,790845841,0,-3673812188854179439,04008E42C33CB29C38A0DDC65462E99E5A65AA7B
00026,790845842,0, 3557430066601248055,A5317A753AEE11D2210DFA36784A249C12DBA3DB
00026,790845843,0,-7597697006010585867,822200C3CC049A60F10AAD391D8546661398C4F3
00026,790845844,0,-6150997002671617571,450AED287D66650C8683C5E0F1810DCEB150C43D
00026,790845845,0, 4178719905335606556,4F70BCF53DB94FE89150FCCD8D4068F02765239A
00026,790845846,0, 5134157828034793375,CC8967CF070DD799FF06E5671BC1B8F1F0E4C4A8
00026,790845847,0, 0682090220660548233,FA7E94A6DF0F3002A0CEA5FC872CC3A93ABA3318
00026,790845848,0,-2997926661759332627,03D9FA2A06628C510C1A7197E0E9B7F436EF894F
00026,790845849,0, 4720537950936922671,7DA9A815965061E0A183113A4037BF97F61F7554
00026,790845850,0,-0771536642091079298,78A1A5CB2E2F1A71AFE6CD14A0939E4906555732
00026,790845851,0, 1383343625764542286,0915F554062EAB2851B0380632CE470D1E378D0B
00026,790845852,0, 3976687528271433284,616DB37F33B3A5FAD772BF5DFCBA57A59433E1A6
00026,790845853,0,-0157763588178027184,212447A54555D9E1015774B12E61D668D6E964B2
00026,790845854,0, 8211885951689542257,F61288B3C0365CBF30B60FD9972D911882F08FAE
00026,790845855,0, 1542757086184042753,C5EF8DC50FA1E2EAF29209011BD72E14A396C34A
00026,790845856,0,-4028491414233949719,58C704CD327F7347CF96B24736DFFA807348DFC3
00026,790845857,0,-6514400792845401977,76A61B83862A492DC45EF9B3E36CD56230AA7D65
00026,790845858,0,-3630978300242559347,532A73DE03A914F2152411F08AC447F2A751B5A0
00026,790845859,0, 9125733348151119897,7E941917E32C79C7521BE5F8E7B5BA0845C5EB0C
00026,790845860,0,-0047282152589890877,06558E5224B691F73ACDF0BDFEE79D811AB62BD9
00026,790845861,0,-6422428164582348537,FA8F7B0CD18B6230A27E80D8375211EE7B251DBD
00026,790845862,0,-7501205720147548105,9EB17568CD897BDC719835A479A77CF8E75C7598
00026,790845863,0,-0309455699508230320,51D2581860A0E12AA8C868A83D61CC59CA5CEF52
00026,790845864,0,-5550785893478460411,72C6EFBF92EAB187A511B3602A259DFE03BEAE7E
00026,790845865,0,-7474688653873979843,2E6869935089FDA6BC6F6142408EC3580F1F939F
00026,790845866,0, 3595262192262700976,BE54D170BD5E11195DD3D6A6231E8FFAC4E12402
00026,790845867,0,-2880490721940762445,B2A840B44562D1C044638A4D9D92F8766013906B
00026,790845868,0,-6137345982420708701,F927524AA0E0126832867382583C1439B3338F84
00026,790845869,0,-7789927262497358484,3E4D849BE462A08201DE5A7F874FB525EC637CE9
00026,790845870,0,-5409790015200303278,A010AD04730024A512BAB825C16025B10ABF94C5
00026,790845871,0, 3923006693735594106,8AFB6D3ADDB1FF9E255530B730D4294B6E254CAD
00026,790845872,0,-1028954447424003614,3FAF87E611B351E0BA149FE194F3980CF5B803C7
00026,790845873,0, 1096346081374445816,5E17122AAE686089C13F2BA4AB8ADE2C08B7B9F0
00026,790845874,0,-7240821294499132938,55BF05198C44DB15C75B7E056271977D2E269603
00026,790845875,0,-1139986864932018941,1742B610B157D780477CA5E1A35B688125CA1A72
00026,790845876,0,-1497749290802469939,8D9D9F415D05DBC5A5BA5719CA0801F7F5FB04CD
00026,790845877,0,-0119472413706891214,75127411A76A41314ACA3BE435F1F733DEED35AC
00026,790845878,0, 4034448446382539694,F4EEA9D452DB9D4CE5006C2F9B0AD6F6EADFA468
00026,790845879,0, 8256812388912449751,36F8BDD56F0E9859999D91CD667765D8E2890CD1
00026,790845880,0,-3859619540104772218,6DEDD26E0A9708BE3E3BE5C1654D14D6C3522668
00026,790845881,0, 6467128110000597934,33EC2C29DE329D720F5A029F748FD47ACD918217
00026,790845882,0, 4695446353281368861,08A442AC379113B5F83CF80E0FEBAC182CA97679
00026,790845883,0,-2367423592994213896,FB1F0D13E9EBE8590773741B2493AEB46B7F76E9
00026,790845884,0, 0282570081491729790,139F51898D6F9E7C8D3C47C3BAE2386684FFD0A0
00026,790845885,0,-3441656182089132119,04029C90B8E70F0E5D0A7EA5B950E7C5A34BEC00
00026,790845886,0,-5257505269206840775,45973380763CA205587818B88CF5AFEB8942C42E
00026,790845887,0,-0061665863694141602,75873BD96659E024C8F6128816E8FAD2B860E2C4
00026,790845888,0,-2914594357214996038,EF95B9448C2D84113DC4BBB01992B9AF45DB0567
00026,790845889,0, 7662131161083276044,23775DEFEB11455965A314184089B08680B77684
00026,790845890,0,-7545500655738671096,18503BEE1B1DDCE5A9F685F187DC73FE4820DB18
00026,790845891,0, 5684903695329724240,87F2A0D5EB3C68F38B4F47215EFB1BA262869981
00026,790845892,0, 6153356237668576693,BCC23E0D980AC77A936454BE6407FA819134CE89
00026,790845893,0, 0246162822694899473,254500130505BBF6ABE50B119C2812EDEA1A3579
00026,790845894,0,-5602640198946837125,1F2B369E8624AF124DFC4101961290FAB38917B4
00026,790845895,0, 2837021909299749435,02D40CDC17AC55926B1819929E0489FC0A6F132D
00026,790845896,0, 1780059828860356805,A9B2EE51BBEB464B925953CA33F5E2CF65F78564
00026,790845897,0, 0172430720607727616,AA6B18CDF0C4A8C6F907BD3634DAAD7BC01CA2C0
00026,790845898,0, 8292269653007661358,5DFF85D2ED2FB1E4E64348ECFB3A63CFD723E448
00026,790845899,0,-2913743221487339843,5FEA074C3DE6762C88415866090C6E78DDEB796B
00026,790845900,0, 5392102000697330162,068BCCCF122791B6BF4AE60D31D901A0E49CEC10
00026,790845901,0,-1289243689616441982,6C4685788973405BE6453AA70792D57D07BCDA06
00026,790845902,0,-6616704820452580295,B63FBDCA12860266B124A2C63AD5D55F6339B0D6
00026,790845903,0,-5557588535876687863,77EE78E54189C0E099E4F97BDB15ABAFD021EE13
00026,790845904,0, 0769216565735903488,8FB3A2FAD2523E153A24417EF51C6F4D63E67927
00026,790845905,0,-3356827220515606480,413F394E2E44FD2F51A49886C3F3D1CE3C543855
00026,790845906,0,-8020010719314276714,003DBCFB58303EEDF80CA2E1E52D3A93204746A1
00026,790845907,0,-5147984823230992011,4A8970F2721569CCB864E8AE7D6E8E958A9228C1
00026,790845908,0,-0926360350765487593,B42357F6FE4541013C4ACA62BB9BE06329A2377E
00026,790845909,0,-2676564323733179932,AF587AE554F4F18434AD7BC28EBE1C5205785D17
00026,790845910,0, 5842891448289268465,36D380B4AFB6DC94D47F295748556178D4E539E1
00026,790845911,0,-5894401044306213501,9E37681CDF4A6D142882D53415FF8D32299EF7FE
00026,790845912,0,-2210448612415382468,5EE6878C134616E662385AF2D6723D6DDFCA200D
00026,790845913,0,-7614685887768754072,836AFAF08A5EC6370106D8F682EB0BE3791E8F99
00026,790845914,0,-7848517208413382549,7DDFF1BECCD8763EE0902BC1D601CCBC6EBA5CE5
00026,790845915,0, 3341604894440786623,D19577EBD6805E7564C76F89F92579952E2BB1E0
00026,790845916,0, 5589740106109829772,6B12AC95E445F96D948D287E44D3AC21D6B86119
00026,790845917,0, 8468848881580043411,427BD25B8788F2BEE46C7BB692E3B78F04036BF0
00026,790845918,0, 9037421137954744573,03A51853732FDFD42ED8A7887692C1AC99A9DC8B
00026,790845919,0,-1873934065265818843,7A8AEBB812E72F420E34A7167E532D0314F215E4
00026,790845920,0,-9088386747886799344,8F2405F450CA95750990DB89F429B038EACF62E9
00026,790845921,0, 8070981270104820004,E4AC6EE70B061BD8279D41F3C789547016F8ED58
00026,790845922,0, 8853566734529175711,F7A691DC5D1F31BFC7334F732453210371215D63
00026,790845923,0, 3070532492295411693,32A06A2E0BA5688D8366B5305510B5119B22AD75
00026,790845924,0, 5086364441456306556,98E2D8B733436F96E941FB495C1C72E2ACD8265F
00026,790845925,0, 3041896877609025919,562CC24012E5188AF7F0674DB4A091383E11A3D1
00026,790845926,0,-3338527823414700847,960709C6FCEA38C7C9A4F6B95B6EBD0BE8E8F0F0
00026,790845927,0, 8102019990365229984,AA083254C2CF06435EE4FEBD3C4B5BC30C6E6606
00026,790845928,0, 5254236512445417315,4D8397530E55381311881AEFE6A4221ADE1A3A42
00026,790845929,0,-4225194697002133548,7B0EABAAC0B92D40C52172A7EA5396D7D4FB4734
00026,790845930,0, 8366856804816307634,72E76E486DF0BD13F5EA3D90036E9E516F027C3C
00026,790845931,0, 5478011474144853476,CC3C6378E3B4DC8A1504533CDC1C5E592115A5A8
00026,790845932,0, 8106709594099746014,A4FB27C780839C128578448502BA85DC47E9ADEB
00026,790845933,0,-7318854314006621432,B32761ED5AD26817A0991F3A637F70269DD9FEF7
00026,790845934,0, 8176057953592092196,936559CE04AA02C995FE443EC8ADA773C6332F64
00026,790845935,0, 8635664296159984474,B45BA7907657F3E61DD8D86D88DDC4E6D73C0084
00026,790845936,0,-4197826179606765173,C2543FF18ECC780F87D5C0A742A4734B64BB3759
00026,790845937,0,-4077594746165489116,7DA7A92DEE3EB6F84E84685F1CDA29B8819C81FA
00026,790845938,0,-8635403710319336835,DF45F6AA81D5591B068ABDFBDABFA440FA82593A
00026,790845939,0,-6101856920246653809,70BF40AA46721A01A8A649FA8C39CD9C50189FE8
00026,790845940,0, 2865778533021810914,5B52C946585DCACBCDA6F40814046F7D4DEB8211
00026,790845941,0,-8168520876117674959,52D4432D2500927D154874D34549626431C2C4DB
00026,790845942,0, 0908373701286328569,EBEFA1D605CBC55FFEC591FDB7C503DCA104D89E
00026,790845943,0, 2154117176467281828,54E3396D9CEA672F7FC840C8A14E9593277DC177
00026,790845944,0, 4273139845647103189,F2F34FA20733574C178AF3865A5BC441408A1C58
00026,790845945,0, 0137811344942758387,F69E7B906C59B0CDE91B90425447EB97DB13A5A1
00026,790845946,0, 2330395597853936106,71E68920A259ADC1149C4DAD73F7C81B49B0A700
00026,790845947,0,-2187292590240634306,8DCE4FD39D5A6DE175E0ED4A827D25E0CE835CD6
00026,790845948,0, 0963179751958849857,21C28B897B0D843FA5EB1B2FF6DAE48D9E78F3F8
00026,790845949,0,-4892410678156177757,5E9F0D84A34004125C3CF50115CB52A33DBA59C6
00026,790845950,0, 9024892933433000398,771D32C61EFD9B347516D5A0DD5233CCC17143C2
00026,790845951,0,-1976286780356388315,4C2A0E05C902491BCFCD9ABD640F88A02D2C0B3E
00026,790845952,0,-3749098125143869565,9D1C38EDF035B74BD88CA785836A85C371DE0D0A
00026,790845953,0, 2417580516031131192,109BC52DB799673137CBDA3C273F9298BE04B3C9
00026,790845954,0, 2710793306570308928,58ABA7649E1D8FDA63C571E1BF862DD7E6FAA920
00026,790845955,0, 4344223159089806024,2B6DA138F0CA9112F2BCD9839654018481142C06
00026,790845956,0, 2448514414025201540,F95BB784DD1A7D668664D8615E9B30F8E5B3E90B
00026,790845957,0,-6239304008667593330,848DF63AC32436015EC935025BB4B845676E6B4B
00026,790845958,0, 4213931985009866311,70435978729401424DD9AC659067BFEF280C99F1
00026,790845959,0,-2784895017350035993,8E219A08304B46CAE94F87B850390EA5CB4F3A09
00026,790845960,0,-2807690460871305831,9A5595F022F1CEE358B51D4E790667CA5F569CC5
00026,790845961,0,-4090338480669812160,4D28F5D49C9327633A1F0F7F71906240F8029E65
00026,790845962,0,-5761120508037094582,8DFCB34DBCCC6B25D38D58004BDBD2C6F54DBF18
00026,790845963,0,-0132181371687749943,9BADA010691493226C32736D0C48523B397AAF09
00026,790845964,0,-0908000689192431389,250AA1F27683C2BE9C84B6E0B74FE01DB1936E31
00026,790845965,0, 4122992408784804941,62AEF598A0EFEED7E71FC2BACEECA31425DA6DE7
00026,790845966,0, 1831854791246450300,A05CD59C3447380D6D7AA20466E8B68E028B66C2
00026,790845967,0, 6242352729398814411,24B089B17BE53D12157A37AA94285490A17C99CC
00026,790845968,0, 0493034723375111514,75C0C50CFB037C246A4C1BDCBE1D5BB98BDD6F09
00026,790845969,0,-7006911372765827963,77636FB5C7C687D1E55F06F182E35FDF81CD2473
00026,790845970,0, 6406379384262112420,B17BAAB814E886112A56DAC8FD1D004D7CDC480F
00026,790845971,0, 0544454934182880681,10494F3DE101E6BD67EC7673AC1A38E606052746
00026,790845972,0,-0160277241850887408,3608E24EF6BDC4E6D798B610CE019D1659AA79C9
00026,790845973,0, 6367030981568705098,969FA1CC627177F7FA92BB01F77D04A07DE49193
00026,790845974,0,-6069965878959138735,03E60F49C88552227D02849956ECA57AC31DE703
00026,790845975,0,-4421362328200421154,256821C06D8BD7BA526636A0F0DA97D6DB80BA42
00026,790845976,0,-0044098231972574593,0D1AB804DB383C8AE97DDE4D0CF9B2094470D69E
00026,790845977,0, 0014551763383402179,417D609ACA66DD88C6C91E896D2E0F68E58F9DD8
00026,790845978,0,-9178806846251501917,B471A9BBBBE58864D5B9C19A5DFE51A773D0D0E6
00026,790845979,0,-8418299329249581421,8EC4119189BBB27A2E534B6356816A34BD524C67
00026,790845980,0, 1842011655138601255,05BF6CDA5D513096F8A7216CDD9E2DA192D7C3DA
00026,790845981,0,-1377729878422911821,46E53CC22F2D6B7A5172B6B356D4556B407FA68C
00026,790845982,0, 7930557778835033104,ABEB534FD0E94A6A48AE87EBAA4547BE2FA3734B
00026,790845983,0,-0102795164529235518,A854FB9DF77345B36811311A550AFA02D5DF0030
