510626,0, 5139437773928070602,2BC3739B4A6DAAE962DBA195CE0AADF84F6EAE25
00026,790525537,0,-1766313047611393478,88B8B4AAFDBDE3DCC0965212FFE3D458EF3BB1E8
00026,790525538,0,-8451091280993713280,016F9C20BA0D525FC7D355781457C9FBC7BD4B18
00026,790525539,0, 5180163709671978893,62FE1F7497FF3EDF1182B70408ED50AD00DB1ACE
00026,790525540,0,-6448011206857941005,43B1350BC62EF3F98DF022C68009D4CCE1E35FD1
00026,790525541,0, 1428301942000934227,D819B2999BD425B934DAE3ACABC0782E1BC3C4AF
00026,790525542,0, 6462157509560160715,19CB3BC2C1F3A39438CC39AF8E74C264169CD639
00026,790525543,0,-8621487936112453681,887137A388639A9D97240BC478CC6D1CBD2276CB
00026,790525544,0, 3675274283178607299,E08DEFC0C6C8C9B0203B5E89FC2F041F59A0F1C9
00026,790525545,0, 5726191617841408482,9A268882465E03D67AD3D22004838B208F8F6680
00026,790525546,0, 2611981576010127255,9FCF748B613B479F39270BA15B286CAF742A782B
00026,790525547,0,-1921818806450444411,94C9AFD2AAE0F9F044DF61C2D919E88A7F3F81D2
00026,790525548,0, 1041309019075719870,8A019F136879B6D7E93019140AB9D76BB50A4BA9
00026,790525549,0,-8103695915311543213,6A1B9416D70690C1894DA2B856B78FA79DF57385
00026,790525550,0, 1689695008099674332,D54326AD5868734EB5B099DE03058A8A60110414
00026,790525551,0,-3408473086431219400,6C98C9759DD8849CEE18132993C7A0C52D410F79
00026,790525552,0,-2204240469680056116,8F24DE3BFF96265CBD42DB05AB86A41B46949A8B
00026,790525553,0,-1358614505656807905,8619AAC8AD51C7E80A2D6F1769E414A20561F611
00026,790525554,0, 3014134416097629403,89DF76B3DDF9F8F9406F12837C473E2725FC03C4
00026,790525555,0,-7190002652437467562,3DA9FCDB5B5FDB9AF198AAC94A7CD7B349559F49
00026,790525556,0,-8091994919603922613,E2E0D4851CBA6A51A5631ADC6B2376B3EAFE76A1
00026,790525557,0,-7526784764395058683,B5121DD987AC4A38894121878FA358F836461C20
00026,790525558,0, 7323107475587844113,FD3F2EA14886B2343FDF2BBF80BCE995442F83F0
00026,790525559,0, 3512126068277327526,7A8D2B6C17F159AEBD7E46A08F1AAC56F10FBB47
00026,790525560,0, 3849816932379033922,4A12225B3E32E2A183F1578A3F1F8DCD1D863001
00026,790525561,0,-0516281284046855899,ED0C9A710AAE3C09C1F6FD5FA05B7FA0FD10B153
00026,790525562,0,-1240014703612846031,C23A1C37D2752801A4CAEAB0CDAA0AA741A138CB
00026,790525563,0,-4998648778968563935,89E5AFAFF55E29AD8D268D497149846E4E6A7B4C
00026,790525564,0, 0735900884648570592,C69B957C4A534D92BE6BEFAF20859F077525C414
00026,790525565,0, 7218219619966468035,F90F675D598D50791F443F5477B84DAEC2F76083
00026,790525566,0, 3810414451410219984,0982A628CCC4B8E3E822842AA658294B6D54A6A0
00026,790525567,0,-3751438840897394909,461DAF85D33C600E2E083F85685650185220FC72
00026,790525568,0, 7973675071094946329,BB0861D11A75ECDC3C5638C0E3CCD9E314A7C9B8
00026,790525569,0, 4847456216046503367,8FE7F56F8351AA2661857A619EB7FE159B1A3A35
00026,790525570,0, 3356657835085626447,8137AC4907407BE76241B81DC25AA0C30EA18674
00026,790525571,0, 4496293197631029763,23F619B2D8D10CEB2D30D9E44654F2EFF13FBF94
00026,790525572,0, 8263241634082831635,D643132114CC5A243DC6493C83559C465FC8CB34
00026,790525573,0, 6415477842495155481,B15FD4EAD897160E77D62B1D7D8218A580B67A79
00026,790525574,0,-2162668630731358234,2710F47D2642EF6B09B9D889BBD630337E764FDD
00026,790525575,0, 0447771836469816776,E88A15CAE6746ACED27949440DFF1F69F1B5EFAF
00026,790525576,0, 5027860752832974638,E9E18D17763E1B362037A2835650DA6683A46841
00026,790525577,0,-8458534259557737620,C04FF3B45AB246E0E8D30785C6BF79C0EF3E634F
00026,790525578,0, 1476273685819471389,1E0C49385792B26F7FC8A82EFF22EF218EE60498
00026,790525579,0,-3231624809727789815,199A2E1EB4B18D7D27DC68E70D4C1083E537D3F1
00026,790525580,0,-2769403633037421834,3F2DBA5EC6A6BDC5638A526578E7725EFB08C966
00026,790525581,0,-7736487912653662608,041C54102BE375517CB64C2CDD61A387F3286914
00026,790525582,0,-8197059184592547898,C3FD8F83B38320A3176AC5F08E3BB826099E96E8
00026,790525583,0, 2427157164003427542,B93383B6AA7003E13188054F65AE5D300676917C
00026,790525584,0,-4383076603252171079,8FCE95E0D53ACC81C7C1A4E087466D1386F8CD6C
00026,790525585,0,-4254747113573154446,B8F8B35CEF0FE85D8AB0219F79BE0E53046553E8
00026,790525586,0,-5978471218869640672,0B0915C7E57431C49607384CD38FBFBD9F2DDBED
00026,790525587,0,-5934103263211813085,E5A7D905553E3B3B0337D660652BE68E7AF5D8E8
00026,790525588,0, 3738380777635459777,601F9061321E5FD9ED61EEB141A823E94431C559
00026,790525589,0,-3175983343259716442,F4F0AD3CFFD2111AE52094990B6A53A1268B9D82
00026,790525590,0, 4061026771687069823,F2DE0BF8374A975702A393B64A9D3BA9A2D79514
00026,790525591,0, 7809615100860652573,CD4CBD72400C662D48A9098CA55387ED341C12BE
00026,790525592,0,-6885400854102282158,B70BBCE2D3F7243B001C3DC2FDAEDAB64281031C
00026,790525593,0,-6835095971227156180,2778D61F5724E63E5865051BAD28D1ADC63A5B6E
00026,790525594,0,-1451263474534880103,3EEE946848F292C82FD67108DFDBB5AB5D18D7F6
00026,790525595,0, 4153187475950734834,D6DD7E99AE0EA79B72467BD43650B646BF26B24B
00026,790525596,0,-5247989136266667914,0E71206DC3FCF4EAA67C3BB2BD49D082F0890904
00026,790525597,0,-6596824159659950971,08328B322E332FBE612837C9E9F0D4CC3467184F
00026,790525598,0, 2911451629868323892,F143000B15C04ED42471105A4E95013B87EE934D
00026,790525599,0, 2155012907715290577,6AB1F0499C391F931E8779B42CA36C23868BD611
00026,790525600,0, 2905097955082208070,71C558C012F5B2F01265F0375AD1FF9C98C69BFB
00026,790525601,0,-5401565511554513370,D91CA1F15C849431D26E4DBA20E510D00A3511EA
00026,790525602,0,-2740505912979115574,76D90E50113FFA9F1F2AB2DE85099CD8435A804C
00026,790525603,0,-6611827604578804787,3458159E154AEAD228C5B5DFE6AEF7E311A9189A
00026,790525604,0,-8348795829814481308,900CC9F7403E0131A38621B504292A992E265048
00026,790525605,0, 7559250280248837361,366978084D43D0C1A64E76DE9AA6DE3CFA75E2BA
00026,790525606,0,-5488023692984486989,E330895AFC7D5C6EAC6B558E73C89F9FB02FCBAE
00026,790525607,0,-8974120479932306233,1AA9EB7C6D4C7CDC7B1F5B0D9AEEEBA872FF668D
00026,790525608,0, 7093074151098715027,36071406C4C820AFD97C135DBDBE90D32A5C1470
00026,790525609,0,-4550387815770304502,4D5CFD44FFF4F05C9587741CEE673F3D86532A84
00026,790525610,0,-6011178138564829612,A73CA089A2B56DFC01C9B7C6E3828CBD188A0FD8
00026,790525611,0, 6611750334940742160,FE0FBB28BF769818468FF26EAAD87194CB6C0D59
00026,790525612,0,-1221987400482605552,FA2C323DC6B988897B241348B4BD639EB8254486
00026,790525613,0, 7195810568415335688,3781F9F68E1F4CC658FBD1F4631012B83CC4E9F5
00026,790525614,0,-5293086949314594131,8274B6DA0B86F951DBCEBA2B402DC5D832E2A24E
00026,790525615,0, 3976185885677659737,E43EFCE8452B69605A436818C0375A83DAC6F9B5
00026,790525616,0, 0614579948094947823,83660C23580BD3CDA21D55D89AFEC25DF5B2C2D4
00026,790525617,0,-1923671942270955963,B0633327E9AA76524CAE8B168804D00FD07A4D07
00026,790525618,0,-2009325537505277283,B2CB29EC8A33B796E439DB641E105A387B552106
00026,790525619,0, 8382860818825707687,B78A29D268FACB13DC7CBD8903E33403D13D79A8
00026,790525620,0, 5564617438103027144,70DDFD171A35D587CDEBA2F9BB2D288839AED5B9
00026,790525621,0, 2690861479231783325,C996A460823F2185DCD6E5B7FB4D134816BF45F0
00026,790525622,0,-4922111540389957166,474ADD957D1F938C035516F31CBDA55EDE672EB1
00026,790525623,0, 5173268973625046062,8C6E4967C78172028E02CBCB4F59B288690AB066
00026,790525624,0,-5648194710793197349,7283069FFE96160516E95677E563D518711A1F17
00026,790525625,0, 2671917516776960571,56427B3CC79887297B6CAAF7E06A6B505F7B9924
00026,790525626,0,-1558484073890552438,25A0740DF51C1D06EC9DAE96D0156DE37E45C1D8
00026,790525627,0,-1463199947430310556,C1C3EE69A0251CFEFA76FAB4538DB7788AF54008
00026,790525628,0,-5070244640478628894,CD2A63C453BBA950F791B747DA87BD2C21096EE8
00026,790525629,0, 8786297352657582153,D6F4491438823CE44D8AB9404A28DA95F82E0019
00026,790525630,0,-7257807412482522568,8A34DC743840070A905EE85401EF2F77A5B0F2B6
00026,790525631,0,-1446545392961609390,C015130F277AB2F9232A5D899FC5AE39F606E3D7
00026,790525632,0,-4801562047642912883,DABBE5CAA841B330871068CA22AC0372B1230C3F
00026,790525633,0, 5756943085752336232,7037E11CD1333D692D3AF2F06F3A9BFC94438091
00026,790525634,0,-4558232892792901805,07CC9AEEC1A49FCE87B4CCDB152C3B335B33D8A7
00026,790525635,0,-0214429891374321641,05B3AE29383432D59321D5BC9D46545BA0450D3B
00026,790525636,0,-7186504137224530117,BB8F1F30411D005D7197D6CA3348F403A253D7CB
00026,790525637,0, 0747831040111560277,FB22112C00B8F3A307288155D6B7FF3BFE7E289F
00026,790525638,0, 6898387643749836305,FB36A4896EF79864442C99BABE83CE908B5FF763
00026,790525639,0,-2394602920766130998,D0DCE53D556FB9D157E2DB0938CCE7C42CB7E7D7
00026,790525640,0, 4138191734327328525,0DB4AF074BFBF92234E2679271B8BD3CD5FDBAE2
00026,790525641,0,-7561182318291310143,C5160832A8EDC910F249F99DFCB8AFC6AD522B0D
00026,790525642,0,-4097110575929182770,9A975B3CAA52FD0B893ADB69B82ABED6EEAA6197
00026,790525643,0,-3153809709148120422,66DC5C4EE17B31B8BEE3846DD2B302B667A56499
00026,790525644,0,-2712602537018961146,3D8DA9B793E7C50C7FCE697E768386A5289C1BCE
00026,790525645,0,-8751171396699198846,404F4827027389E3270B2C5850F7256845F22374
00026,790525646,0, 0867318642560552159,6E9490B9AFDDD06D2B83D9F038CA36C82F15F222
00026,790525647,0, 0110348875835125624,1A1B253159BEF31915AEC91AB7B0DF170F8CBF0B
00026,790525648,0, 8969291534729382575,D3EC0DF541BA6457C69E7B70109E07E342002D62
00026,790525649,0,-2865742859365572155,F1F1571AD8743F5F9A2D97AAB94E9E782F082AE1
00026,790525650,0, 5323508850124289375,D5E3F86F9AE36298527DB9CB4C7EC87B220FE355
00026,790525651,0,-5652486309009232653,5BC2D9881DF42474B08B3592C0E736913E0DB3E6
00026,790525652,0, 5326405981423171363,6756D94EA23B97CFDB642154055B9BDEF56B345E
00026,790525653,0,-0229816279794342903,9E97DAAF9ED5E3E234E4234C616172813854C00A
00026,790525654,0,-8857628770581756212,0EF81B5D403E04C4710CC90D5DA1E19739E1DCC5
00026,790525655,0,-2937234502127525067,ADEFC1BDC96385E22039D50E504BB71507F9B85A
00026,790525656,0,-1541680336924445367,01B15197FF3FF9ADD32ABFA721F5D1E10632A147
00026,790525657,0,-5228858554360620746,AB48549FB9FF408E6EF8DE73D8805C544F1DFD57
00026,790525658,0,-4137020671307482755,9606F868FF0176C7792BFCC64848EED19FDCB5C9
00026,790525659,0,-4820246207151875231,A7B27CEAB947CFF50D66527F03E2A8273B3C0626
00026,790525660,0, 0986873215761752732,38B5D49D990B8AE6A0E230CF0115D4BC64064A58
00026,790525661,0,-2678147931334320787,E9905BCD93EA20A65AAE594F6FE239BD3BEE34D4
00026,790525662,0,-1247028797708004559,594BBC530BEA270C14CCC5DA6793534749F0D589
00026,790525663,0,-2021669230210909613,D417208518BA8F8CBD1AA925519D802FCD32B4E4
00026,790525664,0,-8719918623247772915,A27B05780B5148A4B1E7AFFC1264D95926DCD48D
00026,790525665,0, 4363743958466127182,202FD2E895D9592BBC41CE889BAE6B7940187FF0
00026,790525666,0,-6348379620376951583,B2BA855F2615F4C1ECC46073E73AFC130FEEFDBB
00026,790525667,0,-3377706644551324870,D605D8CA8468DCD8DC17377A5A9D94A6302648BF
00026,790525668,0, 0767438382226682120,5EBECCDBDF092390EF8E0C8206C6B91006B1027D
00026,790525669,0,-8194476487719904353,1C71B1670CA15E35CF6AD1146212EA6D8308B782
00026,790525670,0,-8899533114119642227,B4670329E070F28F566DCCC1DA1ADCF8E37AE20F
00026,790525671,0,-0642635847943337560,D58A800A2F665C9D16CC44A2BE34B25DACCC0F95
00026,790525672,0,-1701081940315184561,4B790444234C54004F366C51668747B7A3B370AE
00026,790525673,0, 7811252079442794539,0B6B8DE6DBA697C08F89BBCAC00FCA2C97B49AD1
00026,790525674,0, 6545042862469200523,12DE11F23C8A93B8996D2F51E5701E8B108D6246
00026,790525675,0, 4659978761388299419,CAEBF79D1B476C54F45BC4C81BA03C0B5E826AC1
00026,790525676,0, 0760214924898296407,DD9C5E7971E290D619991E2B5B0C90C54C951FA4
00026,790525677,0,-5404501668185807861,30709E450980C289285A84B38549AE363D513767
00026,790525678,0, 1490329767434837443,96C6A8EDD68735CD8A6FB249F687E3D40BD86C5F
00026,790525679,0, 3724369682199874562,52329F80B269D2EF45D3669166DC53CE8905D60E
00026,790525680,0,-1986670444929955013,CB72F53F2BE76B09C46C0A5436AB6DC940D92C4C
00026,790525681,0,-7317903227839733824,106303B222A3706E35A4D6D5614E5229ECE742B6
00026,790525682,0,-5739455249022069153,4B789F5D7E264C4BFB70E2BC013BE72C852412F1
00026,790525683,0, 0632346492672258767,47A061B96AE728FCD5EF3A99D2256E2E16E3C4C0
00026,790525684,0, 1300637838961637236,0072440BB00C911CA28117A8CA9FB8F1C24C7A9B
00026,790525685,0, 7607198467947016162,CA19A3BAD47F797B482F8238542B81D7E45F915F
00026,790525686,0, 7215730745120448378,505CB918F65F5950D508FE598A2482C748362092
00026,790525687,0, 9015984344476386129,E9AC9B3776FEBCA53C3FD9A074DB75838FB7D93D
00026,790525688,0,-3029335382622052735,6D81112602FDDCFD7AD58D6DB8DC29785E359121
00026,790525689,0,-7349242386448702097,FAD141D94B3387456297B73089BBFD24D3AD76CB
00026,790525690,0, 3417607759299205353,F662C23AB10E284B9EC178BA3281561A2973937F
00026,790525691,0, 1894414630154251407,004265D2DC6969F6714799C871026AB63EC2582A
00026,790525692,0, 5832660354813783334,49984C3C3D508D8779587F65123858D482E264D9
00026,790525693,0, 7637995721024725897,869A3BD7DE9468FD9C8A3F22EA283CFEC2D86527
00026,790525694,0, 0916993242434604987,ABCB1ACBD9E6133B3701ED423E721ABC5465C68A
00026,790525695,0, 4465928114866259487,7CBA7D9D87C0568D31808419C6558194119C6AEF
00026,790525696,0,-0415434559687590145,EF12699E5E8F2809E170FD1041908BE5C4708A54
00026,790525697,0, 1415391528508215425,83111F8A4476D1DEE6F5F0DD497AB8AB2E3E7FB2
00026,790525698,0,-0009368097775505490,BE4E151AB7700F9038C4B27D2780B430F62502D7
00026,790525699,0, 6910997798283397362,EC52B47BC79CFE6D277C2EB24C45FA626650EF38
00026,790525700,0, 6389875418271987239,C9D0587E478E74734857DC6357C082DDE7CF7AEE
00026,790525701,0, 5616969130884196534,A4321BE765FAB35EF010A9B1F0F74564D27C8532
00026,790525702,0, 5003448004945462466,EC99ED76D1941A795CB582DFA690E943A9E7C9C0
00026,790525703,0, 0840125050536600166,F7183AAD9524BB3BB3FCB524FAF98E86F1F52C7F
00026,790525704,0, 7676209495170700221,EE7C3444855997183CB33BC07E0F88411519F572
00026,790525705,0,-8808773518496731289,121F50389C80F9E8CC64CB98686F0F1CECE0D257
00026,790525706,0, 8275478990204117891,011E821B03ACE361963068627DA3CAA5E9139762
00026,790525707,0,-6557801427098533591,378D681E7C4AE7E540044C884D7F4E47E35F4132
00026,790525708,0,-7479749151079926420,FD3ACA1CAFF0228E87873B0296F2A443C71A4CFC
00026,790525709,0,-4551916042295822615,02AF74E54D05100E29F8D6E9CEE96A3DC42D23C5
00026,790525710,0, 1743692066806978279,2A65DDD82749AD33A59868D66652A79BD7C064D9
00026,790525711,0, 7638897177781940773,FC06810877F4F83BE681A1AC18DA70C24EB82FFD
00026,790525712,0, 3321873343643396614,9B262FC5AEB3B247F13E7319898F544AF02EA75A
00026,790525713,0,-2677465563753738587,200E1A6A32B3AD7D3DBEDCA5E47764478FE83F78
00026,790525714,0,-5264664683344323691,9FBBC63E0D94826CFC127C067BFDBA973D69C2E8
00026,790525715,0, 4686315203699169227,CAB419FC0289D68413C1CBF63B31293EA316282B
00026,790525716,0, 6868337589837422424,B83770F3D7E987881D5CED012EE6A3768F01B1A1
00026,790525717,0, 4407287630765066477,ED92F360C4A6ADD99BE669D4CC9DC7ED3BD8203E
00026,790525718,0,-2695259257944047597,7D6C1003C4731C09D60C87EDB1B792EF33B88FF1
00026,790525719,0, 5378891954088470782,2578D5D4DE98E042E4DB9ECCC05DF465B59D9C7D
00026,790525720,0,-5904514541991794719,83A7A74D8F462064D7178BF73324311DC93FA473
00026,790525721,0, 6397707621298807917,B4222E3E0EF059EE876116A75164505DC50B21AA
00026,790525722,0,-7605148116215450749,170FA5615CBF124D6FEAEA52F4CA1BF80204E7FF
00026,790525723,0, 2107041629138856919,1851D6E2CB92EAA340D29037C0809ED130FBC1AA
00026,790525724,0, 5493649620893102207,D70BAFC32CBE74A47B1E8E632F92DE7746B674AF
00026,790525725,0,-5462187642695527978,DC57C2EB4E34F8D92B627DBBC8E370B2A7805DDD
00026,790525726,0,-8253073711918936087,D04029A952C63EA891E29A87163100C25C4C90B2
00026,790525727,0,-2933823767893557884,4DACA027A2DB7EFD67C0EA95374ADC7D8B1A4849
00026,790525728,0,-6523537120295283883,F374B8A3E7BB9F02C0DC8CE4F66C47AA9FBCFA29
00026,790525729,0,-7753392007837323344,3AF26281408CFD5A66ACAC76924DDA1AA590D64F
00026,790525730,0,-8342247189542601065,76CAFDF669729155A469A149E50A96AFD2C6ED21
00026,790525731,0,-4566729241820489769,F0C0E9B3771E647C62423A2EA7E743E305DAD721
00026,790525732,0, 3226189452701988513,071B03F874D13C2EE567182FCD543C137ED8BD62
00026,790525733,0,-8571980066386142531,0213AE1B40F4CA89FF158CE784453C5DE9EE2483
00026,790525734,0, 8233341831508988319,CEBD14B4F9A0C97F7732E087F95BFCF38CCF6229
00026,790525735,0, 5367817685076013418,96D4BD7214931BD278EF7211C6C8330CE77733B4
00026,790525736,0, 6498127302511476899,CF76A79746712584836A235EEDE7304069D2A7FC
00026,790525737,0, 1464593807531243553,2A23F8008DFBBF5C0F46746010092EFF9EA47EA8
00026,790525738,0, 1623896463553467513,A7496EC0A1AAD836CFBBC40433CBCB6F8B986526
00026,790525739,0,-0224853858026813462,97AF11C6285BE65606192754D90535A1886FE894
00026,790525740,0, 8619849647211493546,694E371CF7712F15B14E580DF3FCFBC086A85F27
00026,790525741,0, 2867631576401644448,79269C1842BC27B9960D2257EB9B2ED13348E0A5
00026,790525742,0,-3293257937805215210,2CCBD4C06CF82298219260555B86539A76390E61
00026,790525743,0,-6268529945389956156,A04B89AAE20D4A47FCA6BBB21C887899A75C5B5C
00026,790525744,0, 7055135394787777997,C43257AE3D085F86902231EB66133F1E4E491E67
00026,790525745,0, 1516357783136997186,1D71972D93F82ADD19C955622652719557C7CF9B
00026,790525746,0,-6505424962801173766,C70A7B9536502ED3593082F9CC8FA5472ADCD828
00026,790525747,0,-6006443500259768749,065A5146A151007D4B49FEFD9A83B11F773FC127
00026,790525748,0,-2091601742700989851,B8D8C2E1E44ACC857380047F17B5E3073FDB26A7
00026,790525749,0,-2059520705365929063,6785B8E37FC39996E78E41C6F813538A9E16E266
00026,790525750,0, 0422168975996804105,D93EAB126F76B6662A51AFA0843D0DA9DA8845B6
00026,790525751,0, 0738704617005900840,4B76675A75814EC14523ACB044B1BD99A79B02C6
00026,790525752,0,-6002615812638418822,AD69E3B92502D77D79F1F5E4051EEB45E426ECC1
00026,790525753,0,-4911167726617090833,3FB07C722C98F22AD72979C980524640F3FE9A1D
00026,790525754,0,-0409886778037273221,27DF1EFC3E0C70903108CDD69898DB99BCFA3FED
00026,790525755,0, 8978247453690540554,85DC5E9154426B2EAE5656998E47C824A4913B54
00026,790525756,0,-6712784463133223465,C4BF020699832586A09B1057E90DACF0018F0D59
00026,790525757,0,-5394720387789623642,4FA39DAA5454C2973F9C98F6457EB23F6452A0DC
00026,790525758,0, 8222040965809767939,6273BBB5BDD4486B2DC027A7AAF8DAA111932DF5
00026,790525759,0,-4764184781099809924,0152A4F690AB568505E89BAD623A06CDB20CC77C
00026,790525760,0, 9105284754144943650,12F239A091DAC28FDE210352667B6BC9CF21E880
00026,790525761,0,-3736641354949668189,0B3020086F20ECF0C79E1F98FE7F4F6F15B11576
00026,790525762,0,-1340173056992245712,13F21A5F6A902A3292CD8E3D65FE9A432F95DE96
00026,790525763,0,-3181106954056633260,7ECAF465FA6F68B6928E393C9B80CACF0AA1085F
00026,790525764,0,-0558014626535878522,CA0057B1206E6410DC4E933474E30BA3AC294C15
00026,790525765,0,-8265060244273535134,656F6CE1CD493752A3D3AD106F0428233FC43DA9
00026,790525766,0,-3905831462513645878,BAB464342C572DD69EA664A55F393C961A4976CE
00026,790525767,0,-5290275769634307200,90E7681471A3A6E4FC2EAD282CCA11374B96E387
00026,790525768,0, 3297791420195689071,4FFCF5C952FDFD71109E3AAECDE93F626780BE47
00026,790525769,0,-3470398790853429354,97C9BBBE3E5E525BCF6553071F349E53FCC0FE38
00026,790525770,0, 8205784075079700927,00F8E7A20BA9CEF076C3713D367C57FBBF44FCC3
00026,790525771,0, 8511888265050107850,4B8B93B113ADE1F712B3B849883F70B3E19B9093
00026,790525772,0, 8801898103308970556,E62FA0573A3F864AF25E43355ECDF1A9C3287141
00026,790525773,0, 6741469735873746780,2126A9576A0F362B60A16CE4F512AA0E740166E4
00026,790525774,0,-0200310449969449533,9B8C5661674B815E45E37491538F2A19998DFD56
00026,790525775,0,-5001977375285294309,72E45B31BB9FDFBF2290472D82E5C2F99000D80A
00026,790525776,0,-3067614609160348024,C583FFB739AE19B671C6B52DA710F5685CA20782
00026,790525777,0,-5497310103147991544,7F8F27565983F9164E766B253B36198921BABF4D
00026,790525778,0,-7962843039029669135,9486F2D1244124E01449CD3C22E3DF64C34F42FF
00026,790525779,0, 4939097903873074044,CA2D1666C539D3FB3663F0B46682BDA32E5E15D8
00026,790525780,0,-7059884648351846582,3B32AAF4D17140B62F3D0B69EB031533F2599C38
00026,790525781,0, 3789844918418148349,AF23F942648862BB8ECF7F42E56DE6F99C342BA5
00026,790525782,0, 8673827056235581061,5E9FE8727429508225497EFFCAA28FA430271194
00026,790525783,0,-6459546299295184169,6C04EF7E589CFAACF049FD64568E1BF12AA82532
00026,790525784,0,-5416976188264397914,5AE612E54041E932A05A5F69DE8A9BEE0FE09C46
00026,790525785,0, 6758373572646840977,84A9CED63EB203AA277D9E2181B361E008DE50DB
00026,790525786,0, 6780917563730793329,EAEF58D49B5A247800DB6FBD24AE067B4B1605E0
00026,790525787,0,-8472136990491915654,7301CD67C4F65140211A1B3E3A7000B4B2127DD3
00026,790525788,0, 0400312649320060204,660A2C19A62A3A580C22496A6F8BAD13620B009C
00026,790525789,0,-7336421337082626532,762BAB74F7031EDE0BBCE15338D2226AADD73A59
00026,790525790,0,-7123809704368441075,1DC46853F342AAACF01A359949C16BB93B668CF0
00026,790525791,0,-3437947079487093905,6F84E8F0E6A737F28D35073E905DA1193BEE9C2C
00026,790525792,0, 7164464771705546502,200A4FC90CA374943386C6243AD0AF9C06402963
00026,790525793,0, 8913708430340439135,8914B04841A1646F4A0E02DD3EED3AECCB1F3CEF
00026,790525794,0, 8869501915707896330,CDBFF3D653D092AAF9E9098E99E1193C277FDDF8
00026,790525795,0, 2515293936814318068,0AF816808DDD31A01E1B3967249F530D419F70D7
00026,790525796,0,-6631089717537686378,F66B65E233371FB5EF59BBA5B22290AC2E6712FC
00026,790525797,0,-3603837264573603634,110798FA17F59E339D3BE354B97E03FE6FC2960E
00026,790525798,0, 8969553563336932352,A50B89633F50A9F13649483C5BD4BAEAADB17D3B
00026,790525799,0, 1810334657382146678,91B1D061D5AB3982D8A188142361569F6689182E
00026,790525800,0,-4485385745465482565,DFCDCC74DA7563A23F9A37650D38BC3B11D3786D
00026,790525801,0,-3101716453159615290,A5915800BF90EC887BA5A04BEBDCF1AD76B83529
00026,790525802,0,-8082302723614565187,3DB93BA82C9DD5AFA0FC4C0CDAA47DBB6B16BB53
00026,790525803,0,-4845560966950155081,060B086995DEF981712300FC31771B998E36E138
00026,790525804,0, 0876083831146185126,F565CF25BD1CF22A7EFF2EF47C09FF19F27BBE03
00026,790525805,0, 3308381908404292233,83C04952649229E4AA4A62791636A2DD3DCE099F
00026,790525806,0, 2363093265212553317,2C0B2F87BD6F5E1A2B4C9F5E464D6940424FA439
00026,790525807,0,-4228196875349099686,AE45A558F6E5A4418250253B8178E545CE9F0269
00026,790525808,0, 8702950983247866850,C4584745509E35A04E16057A4D7616D79954E3B8
00026,790525809,0, 7091817492944931953,A396FDFDCF60A8D5AADAFE85603466684E9EC7C3
00026,790525810,0,-6915597342410631355,453FE4C885CF59A03A3DC8517AA81B407142737A
00026,790525811,0, 4891197972941202703,3934E9D77AB7A5D683E77BB881D12DD6ACBE339E
00026,790525812,0, 5076844284979417090,0A1220561885DF9AE2F4F43C9775E53FB1C6F4AC
00026,790525813,0, 3591969499973740558,A6246CF2B7C1612173513D6E562BB9FB5949E8A5
00026,790525814,0,-4505232686571188040,3BE424753A702706E3E511E4E47A9804EF22353B
00026,790525815,0, 2091276364688939205,328CC79B72DB0547851A512C33ECF93F3CAC8436
00026,790525816,0,-1834786661874739539,C51AFB2B048A370B66E4185485943517CE644B3F
00026,790525817,0,-5526641392399462662,A021A4F00AAE0F541D52875C08446549317437E9
00026,790525818,0, 6793539439034892355,7FD91D9308104233DCC5CC8E504AB3A647A7E89D
00026,790525819,0, 1855893991539481721,F99D35A794F9FF44FB85211E4EBE7C59199624AD
00026,790525820,0,-7071947224036386651,13BF53C019A0438577D1D444F1306575A23F0CE6
00026,790525821,0,-5916174642667628674,AADE4C053F1DEAFD1742F3F36C4B9D274E12E4FA
00026,790525822,0,-6100411839580881876,3A6DBFC26B973D2B853E60B433629A603A20D9DF
00026,790525823,0, 8133459655537683053,D28CCA245CE7678BD38F6DB2730C513C565FA44D
00026,790525824,0, 8091725274074516212,41ABE792611CB627FB61B68CF9F010DB4F590E47
00026,790525825,0, 6140254731882613925,AF420078067E8076DA39279394D8D13C93A8C3FD
00026,790525826,0,-0547588502270668341,9B725CE448B4321C5DB485C7E13908F424916650
00026,790525827,0,-5967351142476468685,86288BFD3EB1CAC334B261838825FFC5394A709F
00026,790525828,0,-1143599495689066263,28383D242BFFD63FC08468A95E54AE110A8C7D64
00026,790525829,0,-9146085213909242244,E7F84308469482874BAE9DD1DF3D296BF8CAD90C
00026,790525830,0, 3437930807180332890,C8930F5A30E24DD45F1DB1F43DB861E4A07FDA0E
00026,790525831,0, 8113075176608142589,0108776D41481EC8BD588D0A5E7F51F83BB922A9
00026,790525832,0, 1304678288814312791,C8568FE4606DF8B92AF66384B3F220E3F0CB8109
00026,790525833,0, 0727299391619703188,11367DC14F648CB417F88B560C69BE4A4FA4904B
00026,790525834,0,-7507040340004582940,83E87B940D611A982A915930FE0AA011894E426F
00026,790525835,0, 2575313933889097692,71917050E3EB6B60594D4B5D905A901C13246604
00026,790525836,0, 3465395519012255844,92641A8F67DC76FB5C0C5E879CDF4AAE1E999B32
00026,790525837,0,-3536578660003743078,5ACDF9B994625ABD71202E5FB097C9498DBC67DB
