90605629,0, 6744447939263744559,7016780940E555F90A8629F24FFD9E6051386F4D
00026,790616186,0, 5646656501338016976,BB279D9DD815D8E73A4659FD26E0712B58B78CFB
00026,790616187,0, 6035464682218491724,2AFBC6C10D85A374F902DD7E6DC51D5F9708803D
00026,790616188,0, 5446721004114006267,71355450AD276D8D616AD74409456A720389536B
00026,790616189,0, 6637073513200899736,46B1105A3FAA0FD1C471D47AEB19D0DE83363770
00026,790616190,0, 2910665456539085992,01D4D27E9284128924110771C7A19682B29FCE54
00026,790616191,0,-8853077438426129657,71B3E3C5E8F6AAA7C1D65C141BD355B704D49FF1
00026,790616192,0, 6710241537422659192,9D29F6548756E9C921010FCF78DB4EEDD51BAE89
00026,790616193,0,-3321065088940974254,A2AA19B7CE19009417C9AE3C2AEC1A1B48014A3D
00026,790616194,0,-7660922104448454918,75256B998B064681DF250DF2DDA6983DD3E70DAE
00026,790616195,0,-0843971123589580601,ECACCBB223B8371AD8B53796EAD2EB109D32C2B8
00026,790616196,0, 8390151903904356571,6C4FAD999BC6058AA42F78F68B13F812DFE7D6D2
00026,790616197,0, 8502557543636618387,C77E069699F6C625B5FDC4AC3F92F1442DC40602
00026,790616198,0,-1700223890990183232,DC4E7B35EAC30A3A321C5E4FADB16EFE4F7573F2
00026,790616199,0, 2402473497914805738,1A86734B6A79B0B0A64A7E220AC74C50B809A984
00026,790616200,0,-8210914217769808841,27010C6836F076C694A13B50123A65267C3B1F64
00026,790616201,0, 0531282423365742932,AB7E7930ACC7A57BFEA8682D36A1E67DA41B5175
00026,790616202,0,-5671350001233945674,0D0E5EC88CCDB430DE4B17FE636F598B876B54CE
00026,790616203,0, 4358519312795163779,8FDFB12D2165F6A4E8031FEC418D650BB418D0F9
00026,790616204,0, 4874210988118387977,F47C38E1DD128B5BF0F1CFEF5A9D552A6504122F
00026,790616205,0, 3792153934477999812,E6431501796965D5CA407072D2770267A24CC141
00026,790616206,0,-1640226076680773927,9211E58A05274F82EB28FA48830C471DB46A2484
00026,790616207,0, 2862141280908956583,09F9366394C636FFE37A3E77E879C7ABDBADA137
00026,790616208,0,-5854257934187693714,3D317BB791238D44313B1D13BB00D1D8B2DDB09B
00026,790616209,0, 8145875605261252430,39F73DF9BE0C4D4ED780C6028985B29E7257BE5F
00026,790616210,0, 5383001135257272915,1152BB5D91BCC566EE2D36E62DB2D6F8D7B49EC2
00026,790616211,0,-3795754278447993798,63C40EE9A17118A99879D4B0AAD4D77041A1011E
00026,790616212,0,-2722556155280849207,FAA9FB75B349C33D22B0BC4F2AAAC96107BACC1C
00026,790616213,0, 6703110771101009830,D5DD981429129C47A7ECB7F19CE365D55EB2DF9F
00026,790616214,0,-2533603115404094982,243F4B822363872EB9BB7FAE7EDB9D02698A2829
00026,790616215,0,-9202120723306478882,5BBD1929F948FD8A7A4FCFB274669A28830D19B5
00026,790616216,0,-2173474607763656124,CFD5C98342237921678025EEDE65B2A8E46D2CE9
00026,790616217,0,-0366468421775204496,0F85582C9DE6618E8CD583A9DDC14FA7907AEC02
00026,790616218,0, 7788141695463386672,C896E350C90A7730AB280CA7A883390B6EB29005
00026,790616219,0, 2212232204567542038,F3E311179C996C405161DCDBD87AEC94E9A27255
00026,790616220,0,-6515494211378092067,465B045643AC25CAFE3D63F8C4D4AECBE1207153
00026,790616221,0,-7740103984707436823,CB44557BC91E5D78605D4E74EA75A307F8A152C8
00026,790616222,0, 5417033644429035446,DCD832E7750533B60EFA3E168EAF9B53D1F5A89A
00026,790616223,0,-2859315140665154870,D5A61D25FF2F0B2652CC8A8EEE0C8995F7AD78D6
00026,790616224,0, 1339590289469620456,EAB70F16BC255E6AAB0FB399A63BDE1645AA09F1
00026,790616225,0, 5701510462656471080,80D1AF34A84EF8DE3B1AA9E25BA0C1B8F435720B
00026,790616226,0,-2151752673111778906,7DF1CC2AC7D0B7946639EC6559BE7725AC291C83
00026,790616227,0, 1177916116896956701,9C93D8A4C168FD2ED347B15DBDA449FA67572582
00026,790616228,0, 7035367233333687538,0407A82067C59B04292B52D1CA7CE7AC167717E9
00026,790616229,0,-3437912950640567830,871061354894D4D62D2E5FBA9E0C01115C26EB60
00026,790616230,0, 3583053497896777481,B077D7A40656715C4D0319545C1A4BD2AB029402
00026,790616231,0, 6464858308948006080,D590A4AEEB31E8434FCBDE6C4CB5A98296FE618B
00026,790616232,0, 4581836436165507031,8AACE357A1EDB2AFE45769AB39EDE1FBBDFECA58
00026,790616233,0,-0726352747261484960,A71C2F45A2884237A01D7EE96401716C2912B5E6
00026,790616234,0,-0493004959466860915,C0279A22299030CE3C342E82C4607B9DC24745C4
00026,790616235,0, 7672540538188051149,D417AFD96C07CA71AC3569B1761AD4935F67CDEB
00026,790616236,0, 0783444466926237020,546B2854C1B3DE8CB0ECF9500511C1310D35029B
00026,790616237,0,-8083671415367253991,92574650DC9858E3B4BA52F109F6F28AB0D0E648
00026,790616238,0, 7028112598983289787,EE3931A168109CF1D2C297E5D5283A65D60DE17F
00026,790616239,0, 6232904234724520673,F3E61BC9C2B9988C5BD37CC66632D81E64069C1B
00026,790616240,0,-0411697315883104177,49480A4CB4CC950887B0F81C5ADA9B28130759CA
00026,790616241,0,-6708228070289380277,C97C446EFED8AB84555447AD5D03CD716930DBD9
00026,790616242,0, 8130324561401411571,7913719F81D24B18AAE99DFA9B8187A360FA8250
00026,790616243,0, 3892239071701751952,BD3648EE457ABFD219DEAD959B783D7CBE99F9AD
00026,790616244,0,-1880847540504556534,09535E1333E9A8F7D889061AFC6B6C7CD431CA05
00026,790616245,0,-2929366902764885869,6CF3B4D2F3B0793C7CBEFEFD1D5E6CD7D4651C6E
00026,790616246,0, 0421958898057695726,C4B9076C4B6AD7FC835C8297092434F965606E4E
00026,790616247,0, 2651161624650581680,A48B533D12309A9766CA36B2251225420DD20A75
00026,790616248,0, 2138675898251496363,E792F0436C03A77B6E6B513C1B952E2085B42589
00026,790616249,0, 6635174533429225136,55518E60F7EA4B521B7BA30057285DCE4F122FE5
00026,790616250,0,-5295215639320645425,2E940CA84926DC3E61E185D01E9FA8702EB54995
00026,790616251,0,-1805981820841215708,9502E57057123EC1820278BA95BF7A86CC9120BF
00026,790616252,0, 5934095941375751123,D6872C088522B5C562FFD8409671AAB5893526B6
00026,790616253,0,-1749926017085606807,04914F8DE55A0254D66D0FAAB2A92481A8AD9F82
00026,790616254,0, 4113201948923529428,E88B505CF884FF86E3A655BF07F99DAC7740D122
00026,790616255,0, 4172342636410279991,E4BEB81A3CC113E2AD1FAB8BEE6D9DD82640ACB8
00026,790616256,0,-3859416206403699959,173B779737F252501932C65ABB613BBB927A0D78
00026,790616257,0, 4665450739624110889,DCCD3A2C83763E267637C0EDAA1829729CA32D10
00026,790616258,0,-4991649009376744430,C47C8C9763ABDCE803F4517F75EF27F90E5CB462
00026,790616259,0,-0013106237005296969,C12F724F3D3D699B1AB51695D3BC06C6F869ACFF
00026,790616260,0, 8569606138623924072,DCCA6E870F0A4147142EDFC5962C4EF872118723
00026,790616261,0,-4429317780503977496,A175D4A8AC35581F3EAC6B4E12F78B6134AA9A00
00026,790616262,0,-3728218622654632446,35BB83EF14B4209BE90E3B56CDA69644DD0F47BC
00026,790616263,0,-2283301217814803524,963BAFBCFAFB2C0E20C3C1E19BA3FC2871339535
00026,790616264,0,-2841251155520947443,98B5C3C61D07F033D9CA33C0A366A6D9E00E1477
00026,790616265,0,-6555187725294270723,05645A0F371E4BB1413E7E7F5C0EB9F8EE5ABC26
00026,790616266,0,-2762185423183961638,92A3A3C4C7BCAD4CF3EDAA979881F9E72D9988B5
00026,790616267,0, 1139197519881930465,A03B33297F47437FCA6056E828B18717863CDD60
00026,790616268,0,-0553861196977093369,1726CABFAFE7F41A39627D89CE9842E00D819591
00026,790616269,0,-4611672781036345126,4CF74CB3B75B3D860A06583BEFF91253D19C6CBD
00026,790616270,0,-3679611739991737600,2ADED1C9DCF5B8A8721CCF72555A97C31C7EA123
00026,790616271,0,-6224767522428559766,CC9E0D91A199546483DE9743FE6680CE935D7D20
00026,790616272,0, 4350381220409139241,15CF2279644D073B9DD1C3248783003FBD2DD613
00026,790616273,0,-6241926144189566510,628BA6CF31C9BDB9F2960E974C7407A7DDFA384C
00026,790616274,0,-0936286389890351416,269FBB38A3820AF73BADFBAD35185D7B4752957C
00026,790616275,0,-8009603788560819642,4C7091774FBCA60A4B5E56F528D897974046B002
00026,790616276,0,-6724630480824009362,CC9737E265C60ADC9119CD2B88CE63EFF0527631
00026,790616277,0, 0737509103189661074,5CED96E8157A6A09338F501C68BDFDD9DAD8890E
00026,790616278,0, 4221371957053383759,B3F1ACA824CEFE3365D8D2EA172734BA5327DE11
00026,790616279,0,-1627311539225443521,EFE8D86527A79D0BED51DE690E231E770A29E48C
00026,790616280,0,-6826205686272251857,E09F735D235CC4E5F9CE2F5F7286A30F223FA173
00026,790616281,0,-8387161489964857069,4FA2BCB4A1AD7DCD2FD9F37CEA2B366F32D9E88C
00026,790616282,0,-5649562214262146672,FFCA8F2D9A3B35DB2365B75DE784D89B7A8144BD
00026,790616283,0,-6882589031040952854,D85D3CB35191061E3F5FEA29C43EABB035146C61
00026,790616284,0, 2371289723311365173,51DE722A5AAB99CC3F91EB4D1CF83E667C1268C5
00026,790616285,0,-1740428747069206954,9EC184E4671E83C9D5DEDFAAB7BDCF9E816EF0B8
00026,790616286,0,-2461132881134403229,B48F274E13740D1F43156B0746437D46B95C0275
00026,790616287,0, 1619005358272728333,98E93C85AD7628F6B838005F3CA2C4E76EBFB25D
00026,790616288,0,-3843023465110662548,AE41C161FA49D9585A0F88C1531C5B3CF0104853
00026,790616289,0,-1068440507738386473,CB500732BEF6C814467DD054AD030A49C5E5D23C
00026,790616290,0,-5916495077068894647,2B2C7EA723CE56A99CF8DB1F57679D4E9DF02E76
00026,790616291,0, 4370265160068361646,D60373EBC5F4BCCFD2FC9D21A7B0D3845533D11D
00026,790616292,0, 7807846791596218822,DEAA5F75E8C66F5AB4788BB855AE0843C4E14A26
00026,790616293,0, 8279343786572141199,52713CAACAB7A74E00DC96A1103F67BCBC5128C4
00026,790616294,0,-7768843328168638570,5D8E6218CE8A65D7CD62C78E3D63982AFEABCE03
00026,790616295,0,-5902162963237636975,31CEAF8F8A5D5BE97481E12C66FCE6E34771CFF7
00026,790616296,0, 7975773134543503274,D32862E3507A421C115A96CF384728EC792E25CC
00026,790616297,0,-5016771449941555890,4B2513C5AAA7990C50B6E87575C7CF7B79DD5779
00026,790616298,0, 6420816778381364402,B7F0D9D8F6DFEE3B486C645C05EC7E749B9C473A
00026,790616299,0,-7390535037833339997,9D7BA522E99E6CCD704F8882E54054198E9B4605
00026,790616300,0, 4521605013700434234,5F720EAF3A0719C9B7B7C17169F0C9C9C5759BD8
00026,790616301,0, 4812202136090546852,489BDA4ACB680E2AEA675FDCB9D73240447F8F7C
00026,790616302,0, 5081694446987588890,C09D5209A4C7EA87A3252350D6A74B8D38864B6B
00026,790616303,0,-3434909202614271722,908D67B97BC708F8801572081EF11D78A1156D91
00026,790616304,0,-1157638291703362493,BF8D744765E0A1E773C6BEBA558C8B473439B27E
00026,790616305,0, 3734479083216974868,479FF63B5EEE01C93104898700E9CCB569F6EEC5
00026,790616306,0, 3713188538067689851,C0A44B78F3E3E9F198EFF6B2EE1B9F2B5D916FCD
00026,790616307,0,-5332595168637259024,DFBB4297120526F6DA3729A33B8C38C50F6E265E
00026,790616308,0, 4504730577925406213,677277380B5A7BFC9A04F4F65FA0C45C62230D9A
00026,790616309,0,-1691973320742574461,FD6AE51D88E4D907EC855BD39CA67BE26D85273B
00026,790616310,0,-8833333641269028578,1DDFB119BD18F467EF71924EAF0D52E1788567F2
00026,790616311,0, 7817229005316266906,B89A2B879B6A7EB07F5AFB6FAB3AEE62886D4D70
00026,790616312,0,-3776219969081746062,148C85B8F9BA7C8B04EF80F0E8FC02F24F19A81D
00026,790616313,0,-0983507322791725760,B930A96E81E51B50110DD6CC1E7853F28A50C8C6
00026,790616314,0, 5642718194476037367,FF1F92F9116866DCA939B6C756005D4256119776
00026,790616315,0, 5352061398376692328,59CEB9F21F56270711429003C12C499E7E04681C
00026,790616316,0, 7183484963657127713,3435C578B728E6D00193B0AAC16B89F1CCEC0C41
00026,790616317,0,-3214994861791925719,3B001C0AE8B47DCBBB6A6328557AE746F9F5AAC2
00026,790616318,0, 4678067800530953999,D77C41E547DE78F8C68DCFC5EB47175996D72CFD
00026,790616319,0,-4276122221561034081,E5FEA997A67F2FFF9F7726ABE28CF5A8973FB76E
00026,790616320,0,-0882930621864419502,806C37DF7171BB6877F91DF01C20E612EE9F6BBC
00026,790616321,0, 4634081404456559815,BD7B7BBC23C9833DC66EAC003944E98A4F5DD0B4
00026,790616322,0, 3030926436285891839,DBD4786AD564E007672398ED95B17BCB9C3B7C78
00026,790616323,0,-7057604729792166170,0CC8D0B799D9A42FB7A6FE13C0EFFA89553FF3AC
00026,790616324,0,-2947249361281754375,09D421F032869D1513481A449AA5F31DB5E0AC91
00026,790616325,0, 4744252461736551765,50D03391FEC273F08CD9FF437537E28CD8E24D56
00026,790616326,0,-7932106561792944619,A1C39886CE021774D91C631716B13E405D98B342
00026,790616327,0, 6498057076551842774,D26AEB9505960AE5D9661F2128FE8BE0F223C408
00026,790616328,0,-7985475430883442963,56E7E153C9C49D06A34C94537582BA97422BEAD5
00026,790616329,0, 5429770128443801784,F9C0BDD0C73AE4B8A18FEC266FBDCCB325475CF0
00026,790616330,0, 6864188304431357442,6BAF4BA65114DE41D0EF157604102C466D3EE5B0
00026,790616331,0,-7496069475807856883,77A8E51C8F41033C7CB782F9093BFAA85B86E299
00026,790616332,0,-4287104617748340568,19F5FB44EF2A7BACB83471EA8B637D9845255E3E
00026,790616333,0,-6727824882199991034,C5846A22B0D69BC3E22704953A43072529833647
00026,790616334,0,-7984726736406454535,BC57F3EDC4B4EE509EE47F29E096161589669E13
00026,790616335,0,-0001385268983568954,B38EFCA76E8B99CC821645A905FC2E8771984BEA
00026,790616336,0, 3554995287503067446,B8A810833896C72D4C9F111F5BB28BA8A1842337
00026,790616337,0,-3875804492722742164,8B7C94678F2F3E5C5F478DEC8AA74393791925C8
00026,790616338,0,-1913479825761431123,34DF9013FE4F3835C177BE559321DEB55987F0E5
00026,790616339,0,-3805393154900549106,10FA95A5604A22428BBF02B666C0C2D6E3297C76
00026,790616340,0, 1121303308384698105,13328ADFA3C8A4DA487716164CA9BFB7106F1FBD
00026,790616341,0, 2883718828080032821,E89F8E29127C906995249D3B56BD14B4C31B2BD4
00026,790616342,0,-0481295207109424391,C4AB647CB8D8222630F676C2BCD8FB841B8BD331
00026,790616343,0, 6540483302184905372,E505B1F85AF873606EC8991B28FF734AF8462BF6
00026,790616344,0, 7431525484314041358,53A63988F14D62D392D407E25E11533507CDFC6D
00026,790616345,0,-3431438038962757234,9D2F669940C6F0006E0B05C8AB55DE34B7714DE9
00026,790616346,0,-6784738531456396625,621DD34FBF55A3EF55BD166741547619C84B162C
00026,790616347,0, 4444530332988754130,0C86E1C04C38F8E2E70D040AC477E491BBE553AD
00026,790616348,0,-9151889308178146721,AE998F8215FCC73B17F6DB68A3239309F6D8A0E5
00026,790616349,0, 2356227388646456341,B305DB3D165745D918D02B484562F214E7BC2A25
00026,790616350,0, 4804781641691561173,C223E84E9AF33538AF898FEC1E45F1F7F851224E
00026,790616351,0, 5650296575320677403,657E641D0F9A39EE407B148118AE4ED334853CA1
00026,790616352,0, 8267563913714072710,BAF4793710AAEB9A140A935E8B28591C81C82E31
00026,790616353,0,-4221083945085236168,CE0B5ED3450430AD0EE6DE7E8F90DABA3D6689D3
00026,790616354,0,-1026506470306010854,3811076824AA26F57743E06AB2083D7104315B17
00026,790616355,0, 1338837157776430678,B6E59A8EEF519EA0F779C634AA101669BC5B264C
00026,790616356,0,-1761935159814883435,13FC4BBAB7F7A906E51B7FA0C24F32305B3624BC
00026,790616357,0, 7444426434980347873,1E904D40972853BCBA224072BC816DE31375769D
00026,790616358,0,-2138253061764967416,76C818775B0E971EACBF052F5519D5F773876452
00026,790616359,0,-4836809344540169724,AF45725082E0EBDA63257F43BFF27FD40CC325DE
00026,790616360,0, 6021006519639441744,30CE218D314029DCE023F6505B6B7937A25AC5E7
00026,790616361,0, 7840865207449734614,99E1AD76E052AD7E3D712C781C2AB679AFB3EA3A
00026,790616362,0,-9000796119976444406,F39B8AF830F00F019932523B6D424D9C3E25D5D0
00026,790616363,0, 1279076890061036645,91B8B4873EF70A9BD08BCB282C83421F4F5FA6A2
00026,790616364,0, 8266719464774336809,BAEA9ACF1524D0207748558BA2440347BB0A6030
00026,790616365,0, 5634158865392489366,E074D7566DCAC1E2F2644B437590E8C93195CE9A
00026,790616366,0,-0376148032355933124,660EA66BE88442CC848E776EE2C16B64C22ABA4D
00026,790616367,0,-4094938765905053160,A142F355F163FC07B1E80729D7F6BE819A2B7073
00026,790616368,0, 4944399657737414869,BCDF204A9CA02A54C30240781CB0AD68FB65036A
00026,790616369,0,-5718816838426906268,1C26998B8B7E46C212FE4EA00CBBFF6E74790DE6
00026,790616370,0,-7376242747366352279,F57A8DDBD708C760E5F8495B379315991882ABCE
00026,790616371,0,-6263136313304497888,0C72A5CEC68EB475D24FFE6545DFE38521E23349
00026,790616372,0,-1124370959373195604,95FEB0BA36EC3113ED56A6D669935555B04E6E4D
00026,790616373,0,-6957872400207408869,04275F58D8E8C126B07C5A2FCAAFA36B251C5E65
00026,790616374,0,-6537879616466178562,F0E79E47B0421E558DDDCAD9F7E9C148B770C371
00026,790616375,0, 7811454034074686243,2EB0BBD4739A064A9365A198288E578014B10F45
00026,790616376,0,-1396027231358114270,24C30FA3BC21E14BE4283020CBAD24528D786264
00026,790616377,0,-7504800891501879188,F72F74624AF7CD00F108DD893D5CB8FAAD5D53F8
00026,790616378,0,-0209877169298991624,1BC12A7E028F696E4297116ED215C46560D718C6
00026,790616379,0, 4650075024692573469,18FADB8327F1CCB4955C46D0DD227E29CD46D270
00026,790616380,0,-3415369636887905675,56FADE09AB79F311614F93272919F7BE5BD2BE60
00026,790616381,0,-4094437792894538957,F25705D1C609CF939F29E89866DE01BF11E2ACC2
00026,790616382,0, 0530857573538586614,167D16D48E2AE1F2161386F1C2F3692023630973
00026,790616383,0,-8446828386238923660,68D5E465CB3A7952870B4ECE461CA13A68EE31AB
00026,790616384,0,-0687902107021767226,6451184D45BBD46C1138B3AB04A6F4D3F4FDD799
00026,790616385,0, 0357741898906382224,B6F8A1E93ED3760E37C6FFE52C673A397EF452E8
00026,790616386,0,-2204094607825809581,67647748628FD43C96BC6E82DA870E7B26560F65
00026,790616387,0,-3286828924336599309,CA53B294617DAB57881F86E41C6741F15A3E0057
00026,790616388,0,-6882502597239894940,0B576D7DEADDE600EB7845A3038E038E61243DFE
00026,790616389,0, 1347810908178561526,A8B335A53160F428F435A3E0C307EC1F381E1154
00026,790616390,0,-4702584229623664548,40C930AFB8DA34BB503B913DE077B18278ED3C89
00026,790616391,0, 6048923961919659574,6B00AACEB1F2E4F5B3458DE81733034F86804F10
00026,790616392,0, 1503747720230848477,57C2676FEE18EBAD52461AEF3A893A7B30DAECFA
00026,790616393,0, 3110139869438640063,8A0C43BA89A58482CE2596F41A6E4A88A160A051
00026,790616394,0, 8225777076713726591,385777A1805DC3B42FB10576DB5A02F8DE4419CB
00026,790616395,0,-4295196929344161954,9284A247953A4D6AE9E407F981C110AFDE6BF300
00026,790616396,0, 0005706433139491029,4F5ACF4A78EE8259451B67FF11E2C905ACB0E9B8
00026,790616397,0, 0319001360173353049,ABC6CA0DA6E66C324CB1FB998F7BF2F929327C4F
00026,790616398,0,-1649198688995776226,13ECFA7950FF05F73D4CF15BC0F11A31F5545A9E
00026,790616399,0, 9103499502208933492,0F580E5FB758B845119F355D82FFBE90761EBA24
00026,790616400,0,-8645420185645142805,FE58E860EA0EB2E839E9F23984FE2035DFC175AD
00026,790616401,0,-1107900488489291213,AAC2EF35E75AD7431D0CFECA5620477E7AABE2F4
00026,790616402,0, 1170718144502575869,AB623EE9B8A191603F1BB92FEF2137AF9AEB355E
00026,790616403,0, 8969197569055881838,A10E9131CF902C301858EB8CB9AF78FA4F86F2D9
00026,790616404,0,-8562463146110260216,7BDC5660280561F524794419E16A25AA6A3FA37A
00026,790616405,0,-8945350619110845999,73D1FB3192F0BD409E33E50A533D107D6EEE6936
00026,790616406,0, 6617780078619685849,1372CFE35E4B45308C5BB837E877AE8CBDC4A167
00026,790616407,0,-7719772793573754193,A62693014F71F42655B52C65EF199B428EBC94D8
00026,790616408,0,-5919991914944894206,BCBB65FE57435B25CF4F91501772139015C50AC1
00026,790616409,0,-6066440443278826281,F2740952DF209383EA90771410095B84CF7352A7
00026,790616410,0, 7371086450358656884,2900BBD187F39E37EECCB2D3197BC160F44FBC56
00026,790616411,0,-3958015986963138086,9249B038361B1D29EE06DB3585308F0ABB3722B6
00026,790616412,0, 3816799025226936360,C1AFC7E9B7A11826EDF764FCE0DB3F9465AEB2F3
00026,790616413,0, 8761393247272393127,5E5994598F1A344C0D1DE86AB040BED631652867
00026,790616414,0,-2157482163414366589,D219242D75A584DF8D86AA3923C52F4656C671B3
00026,790616415,0,-6083117821138985130,F4938C64FA2823D56C628381B7188A799F78F135
00026,790616416,0,-7954765498499061739,05A22E342306BA74381D4CFEB49A04491ABA8600
00026,790616417,0,-4335141971426553541,1F750049828ABA783844E16C7D7D81714529EE1F
00026,790616418,0,-8862992385666222247,AFB6C47E01141359F8DFFCFAF408CCBEF289E455
00026,790616419,0, 7105688799398140568,C1A6DD633B41486F917C80D3F3630A14A7DAB225
00026,790616420,0, 8749711215647684081,D195D93E5877CD203567119525F3B9AAFE6246D1
00026,790616421,0,-2377449909276335006,6BB6DF80DFBBEA4240F728B531FC5A9DCFE28B80
00026,790616422,0,-2574763779587184760,28FE0A78F357FD5AA2EE3D5E3FD7D85478DF3491
00026,790616423,0,-7807508306567407222,BEA3C3480325BB54F66EE3C4A78351B19DC6C17E
00026,790616424,0,-4091835013367714214,6ACBF58F3B9DFA51FC22D5811FF1521B40424460
00026,790616425,0,-8808188103289730601,F17F4624F31B98EF815FA9CF8889657BA4AB2A66
00026,790616426,0,-3474270944365895622,C7DBC70AEDA00EA73C392792A6417EAAF97D7403
00026,790616427,0, 4900633356822805148,E780CC580FCDE32C9A7009AF48D7F8098B05CDCF
00026,790616428,0, 6180049770077005733,263FFB3FF01E7CEBD49E00D5B07B82886DDFC4F9
00026,790616429,0, 6903942128780556106,949E08D0D0544470B9A47779EB12464B937805B7
00026,790616430,0, 0139059083959436786,A36D86524D5FF92D060C588219746584D8541BC9
00026,790616431,0,-2032811319005273741,FA0A9443EDE882FA68000B83C8A3C32CBEF566AC
00026,790616432,0,-2243032746371253279,8785BC474615F11242EF1BC3890395E06246E77D
00026,790616433,0, 0905916369074634160,B02A88280B14B0B9E256F23760BA064A7F62F568
00026,790616434,0, 6532725148396800222,61E933F757A0815DE6D64D5751B1279E629CC612
00026,790616435,0, 5158235115107466567,5D5227E9BBB51868716D6F305D71C5382549DAF8
00026,790616436,0, 4543527877149616803,399181CAEBB2FE8A5D72064116ADBD2CFE793ED7
00026,790616437,0,-5878059523824020153,1ACA8F72A16121089BEC34DDD889CA3758BF0F68
00026,790616438,0,-2094312876603889857,A83EFF698A4D1BBADE1FFD83150D115229715520
00026,790616439,0,-3680984025145990112,BD4AE231F02D5E3311AB4BECD113AC5333210129
00026,790616440,0,-6606970927353486714,D39889969818D4A9E9801E72B955FB565B1725A3
00026,790616441,0,-5367881871916683172,2012FD83A50BB8B8A34B44BF1AC7A13063664855
00026,790616442,0, 0482859653716052108,15C2E1B5C4519ECEB57958982B6CE7BF61B8D550
00026,790616443,0,-2371210066761093178,420BBE8256D0FF5A173230B159612608C5DDFBCB
00026,790616444,0, 6354710533325992111,5A9C0549A67B005599C8F9B45AA2141495087941
00026,790616445,0,-2885726740412343258,C675D5260B0784F81E132C8ECA6C9E84063C2705
00026,790616446,0,-8102318273167792605,1A790089D7D95058F301A625BFD9E22A685B5F3C
00026,790616447,0, 7411962808195833517,A956CCCFBFA3F17F56246E7ED1C870C033A314BE
00026,790616448,0, 3359601579870195536,A628A21D40B493AED19FBD3CE4DF393F200FBDA4
00026,790616449,0, 5759919747885060927,17340F3BCBCF44474DFF25A7CBE1217A866DE882
00026,790616450,0, 7308459409780047050,D2D6554109861394C5FFD45161AD4C87248455CC
00026,790616451,0,-5615084930360546810,EA6CDC73C939C6B3FC9341B04724168A42C5FDBD
00026,790616452,0, 6817124918466364252,0B5B7114F535D1DA6BDD6BCCB99C315F0B5A9985
00026,790616453,0, 5465756376309926692,3FDD873043A6B2E209C73C8152765C6DD3F238BD
00026,790616454,0, 4835473472777774274,C94619E06AD6DCC90F914DF5796DBCD6DA65D6D0
00026,790616455,0, 5374594178995041018,A6493D775C0D5C77789C9A496421F13F22371CB8
00026,790616456,0,-5043023177790324084,E589543903F583869FAC1DB2EE1394DF52F48B0B
00026,790616457,0,-8971342212077488896,7F606708571AD7B1CB2E19FB570F02218D070F15
00026,790616458,0,-2075361108837273521,3612ADC9D11DAC5AEDD5857DDA0A4C7F3292C564
00026,790616459,0,-3739413915539312259,68AF47023FA9146F8D3E1B1B3F4B5E5E74FEC1B4
00026,790616460,0,-7314890956686457620,6253B0EE5628C038EA15C32C60EF8CE9693D492A
00026,790616461,0, 7720783203120997365,8487ED37FB295922D750ED7B46DA3FBDB3CEBF22
00026,790616462,0, 2042823043251285247,6E838801F104974B9A4CEDB5E9BBE1052049A640
00026,790616463,0, 1399844128450512985,C84FBEDECBA3E23838DFA7825FB38732C6E45228
00026,790616464,0,-1793863007456587863,C78E3F960B436B86AC6158736F7E55EB46A872D6
00026,790616465,0, 4716132407776479599,6A2983FCD44AE58FE894AD24CB0E04B3F959F5B5
00026,790616466,0, 2355114567623719388,09EB3D4D1CD9D284580B1AD2E6D0BE2E97449A25
00026,790616467,0, 1574011514715059464,187F806D31820975B70122A329136A1D97C077B5
00026,790616468,0,-4282321252676476489,413287C611B295FE5FD6351CAB7928B18D95BE41
00026,790616469,0, 9048868102928429766,B8DE9DE366E99E7D9400FA4A100EF1F3108385B6
00026,790616470,0, 4903296768444349335,D9774BE6370FF494C1694E43A1754BE8F7C33D85
00026,790616471,0, 1831978684679200731,2470FA97613C250635C74C43B4C13D9DCDA73A1E
00026,790616472,0, 3615011836135835642,7A6B2412C43B49603B63744B2D57AF0A507991A7
00026,790616473,0, 2366118902927026346,5285762B3C87F9AEAA132D73E8EAFF860FE05A91
00026,790616474,0,-3989216753502628155,9F6866032BDCAFCF163188188D091CE73AD965B5
00026,790616475,0, 1564137341458677752,D10CB22F65BAB8F294A3F2753BE122900A169E78
00026,790616476,0,-6932732495643115238,3D8237628642192C47B4A383CF5310EA29A8F41E
00026,790616477,0,-8842198988669261477,9B8FC19801366E67BE23F73484FA4F1E72A42EDE
00026,790616478,0, 5086126704949700010,3E33357C7ADB77E4E206C569AABA365D8306C09B
00026,790616479,0, 7605192886926607585,8E3BB898FEF75D312BAF74736B56A1384956DCA8
00026,790616480,0,-0617476330542869006,90F426C137FE1114BC5408AAFEF1ED9199F05718
00026,790616481,0,-1684719863324368368,0E04628DF718485FE16E49A777E68B852182A102
00026,790616482,0, 1782877237052665581,C4ED79A86EA541C69E361AFD9BD15FB74ABF2505
00026,790616483,0, 8697425226037533043,75C39BFC216D1A2CF9A7092A7E79029E9CD69895
00026,790616484,0,-8686173178793016529,B2E50A3A12E255BF8FC95C9F472177BE1281A8E3
00026,790616485,0,-3328436541316802918,C9C79DB10C169DA9391A2489A68EBCF3707EC587
00026,790616486,0, 0512328031154610995,717A53D25B8EDC03FB5990C2115738687C2D7F73
