9961,0, 1530205687632726261,F943581035CFBC74AA9B5D6E3D85885D43EAAC89
00026,790992090,0,-1047475994599960550,476B0D82B04B8E202523BBEEE89A0DE28F415FE2
00026,790992091,0,-8752573967879237770,4FBEA1AE1616781AF9E57A7E04C89260F7BBEB81
00026,790992092,0,-2859072129932253809,AED06E6982E443134BE37338B33915E1B7BDA7B4
00026,790992093,0,-6114742870474819624,A2DBFC53AE0D169F513BD245A8BD69CFB142FA6F
00026,790992094,0, 6282137499250404031,7117E18C8A864C2C5A5456F09C64679455BB2174
00026,790992095,0, 6040591260981748288,0E00E4EE565C869A9977E6CAEFF81994B531AD7D
00026,790992096,0, 6578099081652062835,7254E7F468DA56A1DB3AE3E1526934D28EFD85BF
00026,790992097,0, 9000419273512337943,EF9BCD3BC2C5863E3B553B576ED0EAC33ACB4B63
00026,790992098,0,-1320695305704169928,4D342678849CF04DD5A1A09A4C33C7D8F38C0967
00026,790992099,0, 7931851429312127210,CD335B2254ACB220EB0818A04A37FED692FC7471
00026,790992100,0, 3662081183033410689,4D203F4B02696076D162E164322C2FDA7DB7D44E
00026,790992101,0, 1064554930023158963,110048B940ED12235F3DDD3DA6C11A882A6E6397
00026,790992102,0,-4353678857219591732,F47C3B49ED995C67A0AFB536F62B688D838DAE90
00026,790992103,0, 4213073689220912403,5684605835F1BB06677BB5730D7F3540337A1E38
00026,790992104,0, 3844853494599337512,BBBBB4E2B92FB77D139C0DADE92E123FA73F85D5
00026,790992105,0, 7515710523655754956,FE703D7D804243D4131A259819123DAC287A057E
00026,790992106,0,-7802312056420450949,FEF331838CA5C80B23B2445CC2F6F8C07FAFA9C2
00026,790992107,0, 4483721237324922068,023EECE865524990551A9B219A86169C2D976CC6
00026,790992108,0, 8932223902718743011,69CA842E2FF89E6EEC4F75BC97462BBE0AD575AC
00026,790992109,0,-1743024023412354734,1B7B7B102476AFD56EBDF121A7D48DBB959BCEEF
00026,790992110,0, 3375357696406558154,39371AB8E6A365C4F8319D80CD899E3D7A7F38F2
00026,790992111,0, 8633240004749869668,0B3333A3147DB5DF52FD72E703C04D05F896E6E8
00026,790992112,0, 6602513100971126833,FC1AB4A7899564A54218C96505C7E144A8BF4156
00026,790992113,0,-6561240569949328894,6FA707A00A1D8E8C5A929FA6D8BA2DE9BC4D9496
00026,790992114,0,-7665977492399300031,DE3CCEDD0CC290632EE24446809E882962CB2F5E
00026,790992115,0, 0757361343461544365,6DFED402D22F77E9109324FFD1162316BDE94C77
00026,790992116,0,-5447135258304594881,19552C5010CF91316A8DF477E3EB3B02F2202AB0
00026,790992117,0, 8922725439518983684,222F00F295FFBF377DCAC9D463F4A876B2D98576
00026,790992118,0, 5839360524062656085,1E4735EF1AA72164D78347CB345E2E97C081120F
00026,790992119,0, 5627457534033762128,61291E1265E8CF46558C9ADD27E88B102B064D49
00026,790992120,0, 8457183520505675001,2892480144A33F647A90BAF5B80D52D7951F8372
00026,790992121,0,-2650145479625626548,058C5D93BE9C34F49E130D8279FA785BEDC8CD6B
00026,790992122,0, 0683329411836227206,88C8A26EA8D54EE36821E5D11592C7A29CE25E28
00026,790992123,0, 2591617627294409642,58E93053389763FB3C79AE8503ED1A7E4288D280
00026,790992124,0,-2262618318733106035,044185C86FE6F9B650AFA9B6660981C6EB8C19BC
00026,790992125,0,-1974499885048641763,C8E7D942C65B55322E08635EA7B0A8FC11449CFF
00026,790992126,0,-1996518880479779819,EAF0AD2C359956D07EF636C0ECC86117F5A46B97
00026,790992127,0, 6894332837511168572,614E06B2109F2C7367EAEA29DEB306F949A3CEF6
00026,790992128,0, 3956152764112308673,259A692815DD2A1D9A36BBB927B91845F34ED86B
00026,790992129,0,-0943381477218886968,EC92B9995BC5DDAE5F4C4D3EFD33D949FFF48F8B
00026,790992130,0, 1037634555726289658,44DC7353F443D826EA71DA8518342D8C5F702C17
00026,790992131,0,-2200981282320766837,C133DA5BFA75F5D4B9007F2B094D56B72531DA95
00026,790992132,0, 1132536080949341259,12EC339FD5F512E262332D2A2D7F4F87AB0AF102
00026,790992133,0,-4844501709088395010,BC16130C6E5F4F0209D21994E24DF0677B1B0180
00026,790992134,0,-8887719066366066065,7EECC2F27E94BEDE7009E97C4BC4D0E443EC1BBD
00026,790992135,0, 8848469328932996985,14345D1FF699B9A79D7123F6BEE9E49B82D46F9C
00026,790992136,0,-6800213176626380814,F0C83FAA76F235C7E6F897EAA35F263E154BAAC2
00026,790992137,0, 8768425148936335215,DF18358F23206F8B6CFAE888F8ACBE4AA4E4D65B
00026,790992138,0,-5756692524561150110,11253D6580F7AF06F59305F1C49412DF9A9912AC
00026,790992139,0, 2854671440417971725,8A45F115CA3777822BB3CD4DD1557BDB9EEC1FD2
00026,790992140,0,-6782079418570323374,F134C0FA4D6AFF547C46FAD104AF772808136795
00026,790992141,0, 2087354214304523916,F7A0D533FAE464A4F4646574CB2042ED1A2E8CB6
00026,790992142,0, 3520454400047790466,8C573B04F56B35E5DA9FBB9A4C7F99DEDB22490B
00026,790992143,0,-2951780921857922615,2371C47E366911B220F14351BC062655469D7219
00026,790992144,0, 1379988530239366449,CF8DE306F6A8188BD34A370FC1FAB753F9B5E5A4
00026,790992145,0, 0219747749407820363,8375A4F2672D88D0DEA0DA9EBCD826A91CC31F94
00026,790992146,0, 3780864642106673821,3A4993BE84F5912ED360664C4D101C3EA3A98961
00026,790992147,0, 1832796666502974274,8E28F5C8493A48BDAAC00E72AEA733BF8A03D3EF
00026,790992148,0, 5089788702476462113,81E6E37504FD1B3991C972D8301D7129A76273C7
00026,790992149,0,-8274355347158951810,F48C836164867518D0CF275CF496271E6418376E
00026,790992150,0,-0685327614716754638,82E75FF393E2D47A0A605343EC9DA09218B7A4A7
00026,790992151,0, 6935956451215299587,A50812DD2F746D77F055C469A9D4A2C25109937C
00026,790992152,0, 3519774696927419612,0E68132795D9883F251A063DD3C19DD0E61A56A9
00026,790992153,0,-8218034922625751916,C201A77E1CF2767B54E4A907E83D518139EC598B
00026,790992154,0,-7083272835759068902,AD3F060A22CA83B75AA165E1951463C83E0B376A
00026,790992155,0,-7446206895584292848,5E1CD566F0614A578C620EAD3C383D00D9EB32CA
00026,790992156,0, 7175530923873241261,451F4E3F54E4A0EBB63E090E89E5D6BBE659CC20
00026,790992157,0,-0380500295604895493,9C90012D66BE68F1EC5DD2E2EC54AE93005EAF86
00026,790992158,0, 1274232877584717175,3280E6C503BDA81BEA8730DA9C43B56A0C528331
00026,790992159,0, 5717509386590044884,D559BDF38C0AEC809749F34CF89742D649C891F5
00026,790992160,0,-5356180097999287953,D1C5BB56C2E19D298DB0056B497141956A048306
00026,790992161,0, 3358288237101562095,572E5904D1A8062DB5A8713DCBAE41B4F296EDA9
00026,790992162,0,-5380000792387793454,4CF4E74CA0A7070A3001B147507C9A9C1A1C43EC
00026,790992163,0,-0675899049972050316,A2D68880D54DFF23E13067AA3F375D0B296B7D8E
00026,790992164,0, 8489342845368918013,C77E8F58A4B164ECB59EF9D1A1217289D715678F
00026,790992165,0,-7602149793685755346,C56276487FC9F4FD461D0E88A88E9120DEB1C14B
00026,790992166,0,-2306850735425760051,3718AA9279EA244CCD9EB6D74478371062EF3C62
00026,790992167,0, 7398639069555971501,7EC897F8504095BF75952C90538E69F947E4D229
00026,790992168,0,-5768246827497566712,5515423274333486B1A82FF71887E6FA5BD621DC
00026,790992169,0,-8336158324239238252,580872459CA7FAFC21716F92657A4A4D8C55753B
00026,790992170,0,-5494246571141650192,57AC001E9CF5E4BB504BC8DE84A3AE0A3A36CA72
00026,790992171,0,-3631187248045760396,04E5CB266AB98454A3A15F73298D5AAE2F5FA955
00026,790992172,0,-0287129507115474972,31AEB0EF1762EA6C4B38B1F44129FA1503B2861C
00026,790992173,0,-5667204895175284907,507E06A09FFD98DF19CA3F4BBDDBA00D813588AF
00026,790992174,0, 3377733306886157131,FC126A56A75FDC25C1856C51FD512D57A2FC11D5
00026,790992175,0,-2019280495779766328,CD9DE6D80F421A8BDAAE5BC533AF8E9666117FE9
00026,790992176,0, 5506622489848116331,31475724452F4A15D2F97DDD3ABC16F143D18A76
00026,790992177,0,-9018074904815577049,14F959028241F5FAD51E5E16C5354DE979466293
00026,790992178,0,-4381273159701920178,D8E18B25BFB55D3F4217A4A156EC55966F1B08B4
00026,790992179,0,-7674665130545429380,515FA67F4A0C339146F1114016CE92A4D0CF0CEF
00026,790992180,0, 0016164716000767579,CF5375C22BF3FA270B1ED034C0EEA4A35431AFE4
00026,790992181,0,-5089138204864501186,CB9D776B46BA024DC21C66B8A8E7623C25A8B7E1
00026,790992182,0, 3264958005935997251,AD746E2B5A938441B5A1A9AC5047B871B1033683
00026,790992183,0, 1699582284822780854,E6A5185DB91EC8057907723C2F723FC71D954A83
00026,790992184,0,-2510210775125395802,538B210058D3AFDC210FFA658479C25CE31B795A
00026,790992185,0, 7698146227094370739,F0C3EB161958A45F11A6D8E75806879CDDE0EADD
00026,790992186,0, 6126363311368623335,D8C0DDE23102C4F43520A71216FA28041802C848
00026,790992187,0,-0141035727185110540,D354ACBC93141C85C660A7C86152B3461B86C0AE
00026,790992188,0, 8767603682292308686,F0C3A157F11855D68CA16A586FC0B7730E3E76FF
00026,790992189,0,-1542943916895512233,1F545D805E18FF7CE7CA9A4813EB61F82313D920
00026,790992190,0,-1724005351624563290,35C4BCD3DD8ED6735038A11A288C8C639C739829
00026,790992191,0,-2530111215768700246,1920D55E94CE4B81C65939FF2890DA5803205A0E
00026,790992192,0,-4147698431479385890,678C0F1F9406EF6343A7B69E116B9B36B649346C
00026,790992193,0,-3129343486390956739,5CAA75DE725710227D342A4938C06E4231DE1F16
00026,790992194,0,-4361686300456850555,E3D01E642B6FE657074D15535AB933CA050C6215
00026,790992195,0,-3496930331727544777,CABC98125281388A53F5A39FD6ACE0493B47ECC2
00026,790992196,0,-2805414078200389317,E5CCFEE179E8877463A2F3C46DD2AE6221AB2A0C
00026,790992197,0,-0665419865192636936,3B5696E95C8AACD091C3B6A557149C5EAAF1872A
00026,790992198,0, 6468653284157939471,32E4A9CDFB9A5A13D0A1B2DBBA57CBB837241723
00026,790992199,0,-8799677220819541056,1CBADA8DD97B85237D494B2D9971AF9D913DB464
00026,790992200,0, 8149375988904296347,5654EC3B7C57298E8561D2500D30F40626F6283D
00026,790992201,0, 9124327511321179966,3F6CB18BF2D668675EEE525B2D50FAD90456909F
00026,790992202,0, 8655891503811396529,B42738D2F6A150C47ACFA5C4FE7967D569151803
00026,790992203,0, 8130661446239304877,C83B38D3CD3F37E9F3D6B2DD0AABA409EA914B85
00026,790992204,0,-1673749658067538270,3D29A397F1EAFC6C927033DEE2F2FF967077DD14
00026,790992205,0, 2941163352973984569,5866D83CD55F00A333DE0F79CBE676ADB42228BF
00026,790992206,0,-2272934778720374524,5EA9E871DE68C7D13D1267E6B6A8969792D2A43B
00026,790992207,0, 1007849792274913286,94455371C3A40BCB85186E0C080EB863DF8489C0
00026,790992208,0,-6147641350065950566,78850331F9D5B067FA164778B3148AFF48A9226C
00026,790992209,0,-8218171621870836477,5571596188782A35A87B71D9F9B483E15FB52143
00026,790992210,0, 0714413048416828684,42BFA7531B77DC9F13F6A7DB19422E2E140739FE
00026,790992211,0,-0253076525460153479,2CA1BE3A7E76C53A071D92787246608AAC7DA6B5
00026,790992212,0,-8438760719620797911,1909A4EEF85AA420B01090EAE0AD9F3C5B195CCA
00026,790992213,0,-2215852255619677950,9F15998AAD6698A00BA7AD3495AA58418AA578A9
00026,790992214,0, 4650122917246844180,D4FDF832D986EBBC9A4747FD191A89EE6318A738
00026,790992215,0, 9064158672431523436,C0F872637478EE8B6D68F3AB5C2E5F1356871AC4
00026,790992216,0, 5436616691846978899,81FBBA36076F12B97195AC5D3D185535058E9523
00026,790992217,0, 6714708199526146708,EF29F80E41FA8D01C9ED4DA156EA745E2016BC0E
00026,790992218,0,-3433786927345556693,9F505A768405AFE7CDE2DEE8074187AF40FA9630
00026,790992219,0,-0486995556152925009,F774D2129000FC21BFB6B2DD7E11625F6B7750A6
00026,790992220,0,-0502107087188506320,46904775CD5F03C7CEFF71BBB7A53ED8551F76C6
00026,790992221,0, 1566304073827988042,690768039CDDA7E946291EE5A1356EA5FF0E118D
00026,790992222,0,-7615195833328264084,9278082A569894469617B04E80AB7AF881EC0C14
00026,790992223,0, 3438862045820028611,5978E5C4837752166BA676FB3AB5D3483B9AB8A4
00026,790992224,0, 7655820066666590091,85642357D3F8688561CCBBAB14666F8C61D8C752
00026,790992225,0,-2346468992771735438,2621EFC3D59F6E78E40190DA2D31808C29290435
00026,790992226,0,-9051666754457707419,440BEC177EEF224997DD93BA05A0B4257EEE71CF
00026,790992227,0,-0198108236176342403,D8E66F0CF0E6B86720C435BAC2C6AB63C25C5945
00026,790992228,0,-8182475474951561001,944E988470C93C97F8AD900E6FF3DA2FA1B672E1
00026,790992229,0, 3069452252049427728,A4220DF67D52CA933AF2D6765E9770FA3AF8862C
00026,790992230,0, 3805782534437940595,07C9EB66B4D50F0647C6ED047205729DE0604BA6
00026,790992231,0, 1057164877476480960,2B4C6E2177D40FA93A893FF6961367F6D3FDC3D1
00026,790992232,0, 7349010402365611633,DBA1CA1F3702D681D799B537CA46F0C9DEA5D2C3
00026,790992233,0,-7036396303992806531,A34F1E1A0217B889A37EDC0E8365DA1B3E0479DF
00026,790992234,0,-4220965061691717967,2C30B7EB5D405D7F3917D5457BFAC3F8945F1AB4
00026,790992235,0,-1272653431671160908,D68BD44F396C6BAD3583C4C0D166B60E5A5E4298
00026,790992236,0, 3273247300958572278,00FB3F176A0AACAC40EAAA5D74F8A94F04F7EF31
00026,790992237,0,-2979972190721529057,C51010229A461CDEE7FC19036EA6777CF2487E47
00026,790992238,0,-7531891234609885678,FCCFA84774D34AA996026CE5EFBEC79F5B17F428
00026,790992239,0, 1493673016964013110,872A3A7338D1C047CECA70F477C3A1CD3B9AED19
00026,790992240,0,-5616664375734440735,500F7FE08DD3AC7E97D1CA9ED027841733A66AFF
00026,790992241,0, 8101357323375023272,64A761AE78D67020ADFA2D15AD7C51766893A573
00026,790992242,0, 2776183982563104917,291EF15D2CB3D8F97240C04301B5D04CD95E9E7E
00026,790992243,0, 5300013279321488965,FF2241B1294163812EE9D623F326282526A144B0
00026,790992244,0,-1929672041056856188,FB8AD591C5C9B72608F4BC475D05717186B91D0F
00026,790992245,0, 0443646501138767447,246EDF30AB654265107B6E118EC28B18888B32A5
00026,790992246,0,-0953945646857655124,BDEA2FDEE1ACE973F007BFEF33DC75E8741A14D7
00026,790992247,0,-3036637948142991540,238FCCC8CE529227D2CE2AAE6116705D9D782E9A
00026,790992248,0,-4416966853592435688,156320F94CA5B8C19E5B787BD42E9E6AEF23D7B2
00026,790992249,0,-7648940903852959533,DE02CD5743062857C0D0DBFE528C561BBCEB821D
00026,790992250,0, 2456974537960329214,15907465C00107979338E4F7543211E9A24C4967
00026,790992251,0,-5927618928887319351,203F364FB8EFA80046ECA2D387F82771278D083E
00026,790992252,0,-5176925618508974079,2981BD4A052BCD14902B3B369DD2E1ADE02DBA05
00026,790992253,0, 8151865239247705220,F7C0CE2BD00F4D7BD8F2DAE661E7F083CEE0B3CB
00026,790992254,0, 2750544466824523219,F35E79C250FA3B710498498BA99673400277EAE7
00026,790992255,0,-8491944736875607738,2F01A2E1BA466A5F4F051A81DDE281962CE1F9CC
00026,790992256,0,-1376819865786417200,14C5022FDDC10942772E601728FBDD2C8CF464EF
00026,790992257,0, 5584568281040099028,D6A2D7BACF73EB9A81A96EED0D205008F7695496
00026,790992258,0,-7349003263175894844,032CB5479B50BA27122F2293C2D03AE209685E7E
00026,790992259,0,-2496764725040867652,641248CCDDF79E066F45DC5577CB39CB2726FEB3
00026,790992260,0, 2021416072882318171,87E20281669B48FCEA23FE0AE9ED0868B7D266FB
00026,790992261,0,-5510629657486180896,BF6D680B86069F76EF78B2850AF3E67EF36C6E80
00026,790992262,0,-3059190706541036633,AF7684E6752DF4009D62B19712FA6D298BEE7181
00026,790992263,0, 4090134904810382402,063DAE6C2C9E5B284552BE7DB216FF8E0D8E31AF
00026,790992264,0,-2105995626917092604,02CF2D645EA38E96D982C722A31F8A0A08D473E3
00026,790992265,0, 7953113340256130730,9809387444FA27A07C20EE708816721403D230F4
00026,790992266,0,-1241498340027285033,3A4D2E7E908D260580581C296DD2B7B8EE0E55AB
00026,790992267,0,-5159111952821039526,43F50BA7993306DE0B2BF869E4731F8B8C37A442
00026,790992268,0, 7070032934677078557,25A3610DE75EB66623DDC7C0B0479ED59617A2A1
00026,790992269,0,-3505155429427133166,651C9032E5E85AD791D130BC1BC214BA48663928
00026,790992270,0, 5536031470967915358,FA373296F3EE2F6DECDF6723D1753234DFC428CD
00026,790992271,0,-4715759700587827467,3C9ACF3632A744A1999217E99CC82798B868600E
00026,790992272,0,-5677462999965868941,F3EB29643AB596A5F11AF874C749D46FB0AC712B
00026,790992273,0,-1338838663195497056,CE9D5812B4463769F9A9C19DA3776F7CCA22624E
00026,790992274,0, 0032064275240551801,49AA2BD62C9ECBCC57F9C630F71A16D6DA36DF93
00026,790992275,0, 0410038620361267464,6B334207638CF5F2A7B2A7A5E7F631EB1E8C514B
00026,790992276,0, 3876090762497126694,9238925C48C7F599B6925A54322F1064181ABD4C
00026,790992277,0, 3992735615669588524,B5B9CF869600165D8BAF1A38527A2325CB2F412F
00026,790992278,0,-6159612414252990600,FD53F7D59ECF1594D4CD0E66098E255C0CDF36FB
00026,790992279,0, 1862251251693153942,B116A1B1947AD9F7EB1D39B7EEC185D65BA905A1
00026,790992280,0,-4736258389311610989,2962DAF71125E110D8DCC54B59021A0E0C116E70
00026,790992281,0,-3554186215547368383,899B798BF1A0574161033C70EF432957E043FC0A
00026,790992282,0,-0174135314509534721,113C6781BC2B5265EBB8033749491CEF462037D1
00026,790992283,0, 8197209427671445496,70E055568875F421F09BCCD18519C78980938F90
00026,790992284,0, 4710200146826610896,430AA121E155081107EF45DF8D184583F71344A6
00026,790992285,0, 6015860401206730588,81BDAEF535FC75D57C60C3DEBCFB22E5658144E2
00026,790992286,0,-6292303448904234523,691FB8CE4459F358EB44059015C8BE1C89484D59
00026,790992287,0, 8874300655881362998,50BA9DF4A2294684EEBBE3060D7FB5AE7DA02161
00026,790992288,0, 8487674653533699777,82340A27DA4E6BADD1BC80E161CCD65D8B9691D6
00026,790992289,0, 6093691514565023026,1DD2F3429DE34177BFE3ED0557E8533779BD1A53
00026,790992290,0, 6616540063689599882,72CDA4B9857CA9051FA75E66E3F6D3687A2A5B4E
00026,790992291,0, 6478552000374151067,190C9F37F1542EA748AAD2ADB33EEFCEDBBE1ACB
00026,790992292,0, 6805299916532909358,94BA98C34B6655E6B54B23F0AA001FB638CA3C1B
00026,790992293,0,-3103459163021886139,87563C697346FDD49B3BE685179FFCE0D0B63A4E
00026,790992294,0,-7790472931668080637,5D05484A1FDB0E33F411DC3A8323D981EB4AEB8B
00026,790992295,0, 2641274529271841234,BF1B484520CF52B3F20CD53386C83FBE643BD255
00026,790992296,0, 5689796274265618707,4517D29167E6B1CA0FE1A6534A3A678B795D894E
00026,790992297,0, 0259980285649821524,30DA4636597153A8CEED334E7F750C4596A812A1
00026,790992298,0, 4111283101127568076,6CF423E9386557EB7FCACC976B0F7DA7011C50EF
00026,790992299,0, 2310652286917340118,C5224201F15BB4DE1675DF632DAECA0442CD6792
00026,790992300,0,-8345426550071477011,13A99A4CEF6C872237E351529B0A011ACE14B801
00026,790992301,0,-5575012089906693944,A0AFD7A54FD331F211BFACC48A0B7CB2FFBEB2F0
00026,790992302,0, 8909742004030698085,A94DF58A4C3E76B245A2DC6C2A46CA747D32BA79
00026,790992303,0, 1748607564276502692,4E321B33DB978CC2CE62B3798A0CC6BDD9960531
00026,790992304,0,-0190940571851374659,38DF254879BB0140AD1D6001B13AEA444A81AE70
00026,790992305,0, 6736586501303916302,E75F493911EAF4934F968F67F4AFF3D01AC67311
00026,790992306,0, 3165739975524770337,25FEF532EC43B4A19735737228CFB406DB983F6E
00026,790992307,0, 4077207903036227260,F3380DA955F7765B90F1BFD2852D1A3828E72DB7
00026,790992308,0,-0380206421072997458,87A1919412A916752FFAB3D096DDEAFCBE88E784
00026,790992309,0, 6778878972587556512,5FB2DE6BC834B6CFB8BA80AB4AC583007CBAFAF7
00026,790992310,0, 7862111096002047818,7B5D971B2393D1D89975F3C74DC23C8591BA50C9
00026,790992311,0,-5355987167988796098,3E348E69EB552BD1EBCCA87139D2A206A0A36822
00026,790992312,0,-6555025682868181851,15413723CBDC038A6F29461FCC3B876397B2FF13
00026,790992313,0,-7896662110502256439,5A371F5446875255697DA2CD17A3BF4C2E77337F
00026,790992314,0,-0621149840935008724,F5C1775EBF8579F92B8E4B347B9DA69A187BA6AD
00026,790992315,0,-2445245446450812222,27FF85F9FD18326E7E985A996AD233A9B9706EE8
00026,790992316,0, 4085395422597934252,A56ED0D5B92C875A037C594E93259B0E0EF4B2C2
00026,790992317,0,-3005914789803164831,0ADC429234A47F65B188350E7256444330155A35
00026,790992318,0,-7666715294057625442,2292597F377421CE96AB763FE3E061D9C22771BF
00026,790992319,0, 8712147456248567307,38F66739AE5EA7F228607217E41DC55AC11E296F
00026,790992320,0,-0811143266143787521,CEE7A0CD053FC01688035942636521F64AD4A9BB
00026,790992321,0, 1056731127622023087,4F61064E49B6859D1DDDF33E1E8CF7F1DBBB7B7F
00026,790992322,0,-5932314367412826577,E833DF1D8333E198D09AF883A5726432BA3F12F7
00026,790992323,0,-8663391267867041987,014CB623DEA35C542665715B6198366D5850FD46
00026,790992324,0, 3231679670762654327,B61B57AC50F8DF2CE512DC6FD2A5B88DCE101C70
00026,790992325,0,-5914896006051570096,67F0B8C0EB024F151201943851887B0C3A15CDDB
00026,790992326,0, 1286550760387365638,24D5C23C4F19BD28760C9E7C2575009E3E49F1CD
00026,790992327,0,-3986369845610691632,AA54F107A16F58E1F3F31C37B08AF0C909BE552C
00026,790992328,0,-8840378743803957463,BCE8CD6531A084D69C8042D4ECFB76EA0FB6F401
00026,790992329,0, 0348211843885008681,09C0D674E7888BDCCFC27A69C677C6BE32A8B7F9
00026,790992330,0, 3603300181206155481,962678089442C7CD1E5CF4602114A09ECCDB0FC7
00026,790992331,0, 8836945023393934174,6E1792D5A9AC0ADE964BFB7E6411492C4CF1BCB6
00026,790992332,0, 1948007983399036337,16940818E18E2A95EF2CE321AF2CB7B99E02E1C5
00026,790992333,0,-6597583071416707122,5AFBCF19B62B72F8918EE06CA5A0B8F998A02AB0
00026,790992334,0, 6636158599006408465,95155453B31D72CD237622576CF36199AE81F400
00026,790992335,0,-5911751037909111811,8F734C3E1D0D6853641245ADCF061C2AF2E918EB
00026,790992336,0,-2441605910925551819,24EA28DF61F643501DEA13FE50CE2872A89775DC
00026,790992337,0, 6468671799683610117,CC21CFFA99321C741291D5B5C44F6A86C1796BE2
00026,790992338,0,-6615851149771402128,EE28F015CD8E5416965CDB479F7272D1A33B85E5
00026,790992339,0,-6142893436941054433,4774C9B67BB26AF6C13AA2D7A82262981BD8336E
00026,790992340,0, 0654025672880270051,A0D2C87FFF1015F25D721965D9D8348000717512
00026,790992341,0,-6897045874056401769,1A492091464F6FE5ECE6A33865395DAD3E5CDF9C
00026,790992342,0,-7719689981054047989,CCCDA6F6F3F9593E7A3652DE20E2E7AF32C07067
00026,790992343,0,-5814412808012817918,8DD95B60E71185B90B61EE00508D73AB83D19D68
00026,790992344,0, 5861021939810139609,D70ABE3C05795F2257AF9E4ADACA07D6D81B015F
00026,790992345,0,-2277884319387677991,BD34BEAFB01B75462185BD9AAA8C370D7986AC11
00026,790992346,0, 8375396749291588419,5742BD820B51CBB0A45A4D20B8F118A1E7F4029A
00026,790992347,0,-4736568104061287586,2BA376276B6EE69F19D20C8D76C9DE2734CA9025
00026,790992348,0,-5461859935514141809,CEDC641291AED8961923E1B00A2F4B1D1EA7FF4B
00026,790992349,0,-8444328677616091738,65B920F8D6AD7351CFE8C2032C38FBA9A5D01536
00026,790992350,0,-1399111853615694016,DBB9D04762BA4A2AF4CA94CA636B780FBDAD97B1
00026,790992351,0, 3865226705144980527,F83376EABC3848D409F7FE638020088EC938333A
00026,790992352,0, 2647668505164399938,E021269367CF27FE2F770DA16D5A535975D50EE4
00026,790992353,0, 4179221977072712814,04F926B84CE98627BCBA34E88B76F75267088D45
00026,790992354,0, 3776902948196134368,5EB7C308105C1A917EBE58EA4C2F748847D9C652
00026,790992355,0,-7526513580819699856,7579010601DF2F748C697EA31DE1043F26C68B7A
00026,790992356,0,-4727840535174076111,801DD88508BF9A2EB950FDEBD3D6A4A6E0EACE13
00026,790992357,0,-1632740933688147105,1CBF0A4AC73583DC174D1181138397AA55C981CF
00026,790992358,0, 1675744429596768347,0B771CF1C65B4FA5FC4A9B056848CF43642F0DFB
00026,790992359,0, 5160797010287757877,5B5C58D9E3C9D48A73102324E05ADE2D246DD9DC
00026,790992360,0, 8076976419948686969,65BFD93B23DF7E882C533D925E8E12B9E504E8C3
00026,790992361,0,-5608281170825691249,137C32E82BEBD556B17008CD76C7FAE0041CBAFC
00026,790992362,0, 1103331240862761207,BB35E20F2D90171C19BCA2E41E3A3D3F88839D3B
00026,790992363,0, 6012356135185620018,78101B0F46D997314603C3C15B65BB7242808D5F
00026,790992364,0,-4380267416263110777,BEF4882D8203FC0F7DF19AC8E8A307153EDE1B83
00026,790992365,0, 5439366158016954374,95C09F00FFB62AAF28F68570073E6E46C2746780
00026,790992366,0, 0398188196446163651,735FA223CEF6D11C340E9908A72EDD28A7F17B7D
00026,790992367,0, 4442297656456118366,0B58C832CA35FC19479B9102944C2DB1838E69E9
00026,790992368,0, 1094140990982195618,03494CEFDCAC992520F3437A6E9B83633DF2790D
00026,790992369,0, 8442147628378573091,7EC6BBF4D565E242FCE9B61AA97368344AE33CB5
00026,790992370,0,-8155702786100856457,2B0D2259A5B9DF9832D176E49AC361C6DC1FD3B1
00026,790992371,0, 0098035344314456901,07676D09ACFC7DBED3D67EDAB80563C8DB2F9834
00026,790992372,0, 3534072292928314919,6C9E65461D044CB16E314353F7E7B6C8044B3E09
00026,790992373,0, 8916805770051634165,A426EBC72A2535EB5B5EBBB9D039D1F0000B1FE7
00026,790992374,0, 8599024401775232360,0EDF7003C064AE604D3A09D56B246110B5784E01
00026,790992375,0,-3812688214248353472,5B779F1669164FEB8817EAB6C639DF3E1D42CCA6
00026,790992376,0, 0162676158384443521,FB62BADF970BF3904EECF13A71B0D1ACCA89359F
00026,790992377,0, 7335682979877281250,AB31D78F8FA214667AF379A99B24D2DDAE1FC6D8
00026,790992378,0,-3951721735901102410,4B7D44DF25A448EE25142212D550A8E07B5DA635
00026,790992379,0, 1439748540061337769,183CC69C6F9208CC6F489AC6CC99BA56C7BC7993
00026,790992380,0,-5973027214585913577,C5F8E8A7FB6A34597CAE07C1B10544F0F502FB38
00026,790992381,0,-1604285320130649107,3147556BCF5EB7423FB11ADA87B101B9D765C45A
00026,790992382,0, 7354889546141683874,8A6950167AABDCDE71A929CE124C02A2D658E246
00026,790992383,0, 2235376257546126504,9A15489142A2E5FB525554FCE2608869F445DCCA
00026,790992384,0, 0629284638764064781,0B333836A7B635B1B515FEBB92FEF2F71F738871
00026,790992385,0,-4305283551661259353,578B3BCD8EF02CDE2948956DC3D61B033F5B4503
00026,790992386,0,-4543862342498175287,3F9728F21A2FFADEFEB3435EDCC85F550B9A69E2
00026,790992387,0, 5817588478116117386,9425B6B1E08858D90E59B52C112094943F195254
00026,790992388,0,-5600880212407945281,3D923F3868291F102632E660D358D6CD6EFCE845
00026,790992389,0, 6510835775883920300,8A1C3A24161D5315F27A0B31F53095AE17E5A309
